gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Tcea1,chr1,4857814,+,4855314,4858314,4857465,4858372,622,83,0,0.0,1.0,1,11.481566666666666,48.220466666666674,endo_only
Rrs1,chr1,9545408,+,9542908,9545908,9545269,9546268,657,97,0,0.0,1.0,1,9.28427,33.58976666666667,endo_only
A830018L16Rik,chr1,11414105,+,11411605,11414605,11414060,11414465,672,44,0,0.0,1.0,1,6.232515,16.24035,endo_only
Gm38178,chr1,11416918,+,11414418,11417418,11414060,11414465,672,44,0,0.0,1.0,1,6.232515,16.24035,endo_only
Slco5a1,chr1,12992650,-,12992150,12995150,12991485,12992784,684,98,0,0.0,1.0,1,5.84542,16.5795,endo_only
Ube2w,chr1,16619489,-,16618989,16621989,16618558,16619401,711,107,0,0.0,1.0,1,7.42686,21.6938,endo_only
Gm38342,chr1,16618560,+,16616060,16619060,16618558,16619401,711,107,0,0.0,1.0,1,7.42686,21.6938,endo_only
Tceb1,chr1,16657042,-,16656542,16659542,16656764,16657043,712,25,0,0.0,1.0,1,12.7115,62.38725,endo_only
D030040B21Rik,chr1,16657552,+,16655052,16658052,16656764,16657043,712,25,0,0.0,1.0,1,12.7115,62.38725,endo_only
Mcm3,chr1,20820312,-,20819812,20822812,20819888,20820297,743,45,0,0.0,1.0,1,8.502816666666668,26.774633333333338,endo_only
Gm20587,chr1,20821331,+,20818831,20821831,20819888,20820297,743,45,0,0.0,1.0,1,8.502816666666668,26.774633333333338,endo_only
Kcnq5,chr1,21961942,-,21961442,21964442,21961003,21962124,752,99,0,0.0,1.0,1,7.145876666666666,21.1933,endo_only
Rims1,chr1,22805724,-,22805224,22808224,22805682,22806364,758,62,0,0.0,1.0,1,4.03046,8.60866,endo_only
B3gat2,chr1,23761753,+,23759253,23762253,23761822,23763204,766,131,0,0.0,1.0,1,4.98019,10.927636666666666,endo_only
Sdhaf4,chr1,24005656,-,24005156,24008156,24005371,24005714,768,38,0,0.0,1.0,1,2.599615,2.067385,endo_only
Khdrbs2,chr1,32172714,+,32170214,32173214,32172540,32173046,830,50,0,0.0,1.0,1,6.169115,14.88175,endo_only
Prim2,chr1,33669795,-,33669295,33672295,33669553,33670569,841,73,0,0.0,1.0,1,5.733840000000001,12.5287,endo_only
1700001G17Rik,chr1,33669824,+,33667324,33670324,33669553,33670569,841,73,0,0.0,1.0,1,5.733840000000001,12.5287,endo_only
Rab23,chr1,33719887,+,33717387,33720387,33719825,33720450,842,91,0,0.0,1.0,1,6.491345,16.17185,endo_only
Zfp451,chr1,33814595,-,33814095,33817095,33814130,33814690,842,62,0,0.0,1.0,1,6.62782,17.42125,endo_only
Bend6,chr1,33907816,-,33907316,33910316,33907457,33907693,843,20,0,0.0,1.0,1,3.831525,6.8863900000000005,endo_only
Gm26788,chr1,34178446,-,34177946,34180946,34177942,34178193,845,25,0,0.0,1.0,1,7.659335,25.26595,endo_only
Ptpn18,chr1,34459762,+,34457262,34460262,34459407,34459964,847,43,0,0.0,1.0,1,11.197,38.34275,endo_only
Gm28417,chr1,34473148,-,34472648,34475648,34472754,34472966,848,19,0,0.0,1.0,1,5.058576666666666,11.04669,endo_only
Hs6st1,chr1,36068400,+,36065900,36068900,36068460,36069216,860,81,0,0.0,1.0,1,9.025415,33.3384,endo_only
Uggt1,chr1,36244720,-,36244220,36247220,36243891,36244412,861,53,0,0.0,1.0,1,8.49554,31.6674,endo_only
Ankrd39,chr1,36547445,-,36546945,36549945,36546910,36547290,863,38,0,0.0,1.0,1,10.32953,39.21713333333334,endo_only
Sema4c,chr1,36558349,-,36557849,36560849,36556807,36558424,863,139,0,0.0,1.0,1,6.1678,16.753715,endo_only
D430040D24Rik,chr1,36557701,+,36555201,36558201,36556807,36558424,863,139,0,0.0,1.0,1,6.1678,16.753715,endo_only
Coa5,chr1,37430103,-,37429603,37432603,37429777,37430415,870,67,0,0.0,1.0,1,7.819656666666667,24.609436666666664,endo_only
Unc50,chr1,37430139,+,37427639,37430639,37429777,37430415,870,67,0,0.0,1.0,1,7.819656666666667,24.609436666666664,endo_only
Mitd1,chr1,37890411,-,37889911,37892911,37890362,37890782,874,38,0,0.0,1.0,1,6.708914999999999,18.98155,endo_only
Mrpl30,chr1,37890477,+,37887977,37890977,37890362,37890782,874,38,0,0.0,1.0,1,6.708914999999999,18.98155,endo_only
Rev1,chr1,38129801,-,38129301,38132301,38129048,38130208,875,167,0,0.0,1.0,1,4.303895,11.25526,endo_only
Gm5099,chr1,38132083,+,38129583,38132583,38129048,38130208,875,167,0,0.0,1.0,1,4.303895,11.25526,endo_only
Lonrf2,chr1,38836711,-,38836211,38839211,38835801,38836776,881,131,0,0.0,1.0,1,6.397055,19.8565,endo_only
Chst10,chr1,38898161,-,38897661,38900661,38897864,38898202,881,46,0,0.0,1.0,1,6.303324999999999,14.404245,endo_only
