gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
4732440D04Rik,chr1,6215293,-,6214793,6217793,6214430,6215332,632,107,1,5.469475,17.933915,1,7.571995,25.6326,common
Pcmtd1,chr1,7088920,+,7086420,7089420,7088491,7089271,639,85,1,15.0682,75.30085,1,17.15465,106.4278,common
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,1,13.809066666666666,72.05753333333332,1,16.5565,83.6591,common
Adhfe1,chr1,9547948,+,9545448,9548448,9545269,9546268,657,97,1,7.495953333333333,33.30313,2,9.264966666666666,33.58976666666667,common
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,1,5.13915,14.2665,1,4.82029,9.540316666666667,common
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
Snhg6,chr1,9944118,-,9943618,9946618,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Snord87,chr1,9942549,-,9942049,9945049,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Prex2,chr1,10993465,+,10990965,10993965,10993486,10994005,668,56,1,4.544005,9.61713,1,8.850455,34.83885,common
Tram1,chr1,13589910,-,13589410,13592410,13589162,13590177,688,101,1,4.257885,10.41953,1,6.17467,14.34685,common
Eya1,chr1,14310235,-,14309735,14312735,14309747,14310036,694,35,1,6.13795,19.8675,1,7.046195,22.77935,common
Terf1,chr1,15805646,+,15803146,15806146,15805591,15806108,705,60,1,4.926295,13.5942,1,12.583,58.08495,common
Rpl7,chr1,16104662,-,16104162,16107162,16104765,16106291,707,169,1,8.101980000000001,33.0489,1,6.4472000000000005,20.23395,common
Rdh10,chr1,16105774,+,16103274,16106274,16104765,16106291,707,169,1,8.101980000000001,33.0489,1,6.4472000000000005,20.23395,common
6720483E21Rik,chr1,20890473,-,20889973,20892973,20890434,20890811,744,33,1,5.81582,16.39585,1,7.218904999999999,26.14155,common
Paqr8,chr1,20890606,+,20888106,20891106,20890434,20890811,744,33,1,5.81582,16.39585,1,7.218904999999999,26.14155,common
Tram2,chr1,21079229,-,21078729,21081729,21078869,21079694,745,72,1,7.377715,28.3561,1,8.329346666666666,27.906433333333336,common
Gm28287,chr1,21080114,+,21077614,21080614,21078869,21079694,745,72,1,7.377715,28.3561,1,8.329346666666666,27.906433333333336,common
Gm6420,chr1,23256407,-,23255907,23258907,23256018,23257054,762,114,1,5.1558600000000006,15.760134999999998,1,6.654906666666666,21.28102,common
Adgrb3,chr1,25829707,-,25829207,25832207,25829845,25830680,782,75,1,7.377099999999999,27.971866666666667,1,7.86745,29.0775,common
Gm9884,chr1,25830657,+,25828157,25831157,25829845,25830680,782,75,1,7.377099999999999,27.971866666666667,1,7.86745,29.0775,common
Ptp4a1,chr1,30949770,-,30949270,30952270,30948826,30950216,821,145,1,5.47739,18.61305,1,8.173063333333333,28.4511,common
Arid5a,chr1,36307733,+,36305233,36308233,36307616,36308213,862,61,1,15.674366666666666,96.505,2,8.690381666666669,25.0776,common
Cnnm3,chr1,36511867,+,36509367,36512367,36511763,36513006,863,128,1,5.866580000000001,20.32645,1,8.20167,32.13435,common
Gm26805,chr1,37865299,+,37862799,37865799,37864612,37865324,873,78,1,9.99006,50.9308,1,11.713533333333332,46.079,common
Txndc9,chr1,37997893,-,37997393,38000393,37997823,37998675,874,101,1,14.46855,86.80850000000001,1,7.218256666666666,24.939533333333333,common
Eif5b,chr1,37998010,+,37995510,37998510,37997823,37998675,874,101,1,14.46855,86.80850000000001,1,7.218256666666666,24.939533333333333,common
Rpl31,chr1,39367842,+,39365342,39368342,39367434,39368617,885,100,1,5.16952,15.922,1,9.09216,31.5575,common
Rnf149,chr1,39577405,-,39576905,39579905,39576525,39577527,886,100,1,4.934115,12.7743,1,6.101843333333332,17.06671,common
Gm23722,chr1,39573875,-,39573375,39576375,39576525,39577527,886,100,1,4.934115,12.7743,1,6.101843333333332,17.06671,common
Pantr1,chr1,42694842,-,42694342,42697342,42696574,42698657,910,158,1,9.98761,48.6815,1,10.995450000000002,41.33725,common
Gm20646,chr1,42694925,+,42692425,42695425,42694733,42695261,910,44,1,9.98761,48.6815,1,10.995450000000002,41.33725,common
Pou3f3,chr1,42695768,+,42693268,42696268,42694733,42695261,910,44,1,9.98761,48.6815,1,10.995450000000002,41.33725,common
Mrps9,chr1,42851233,+,42848733,42851733,42851139,42851682,911,36,1,7.67716,30.548266666666667,1,12.6284,59.58794999999999,common
Tpp2,chr1,43933647,+,43931147,43934147,43933652,43934550,920,86,1,9.00923,42.28216666666666,1,11.315785,41.71385,common
Tex30,chr1,44102441,-,44101941,44104941,44101935,44102758,921,99,1,5.430400000000001,15.59465,1,6.77852,21.17915,common
Ercc5,chr1,44147744,+,44145244,44148244,44147610,44148213,921,58,1,6.43006,20.0651,1,6.90955,22.41793333333333,common
Wdr75,chr1,45795166,+,45792666,45795666,45795375,45795757,934,47,1,20.6338,168.986,1,19.08943333333333,111.15476666666666,common
Gm28151,chr1,46850479,-,46849979,46852979,46852696,46854053,942,168,1,12.5599,57.9421,1,15.909266666666667,83.7049,common
Inpp1,chr1,52817688,-,52817188,52820188,52817206,52817862,987,59,1,4.782895,13.0095,1,8.409563333333333,28.43556666666667,common
Pms1,chr1,53297018,-,53296518,53299518,53296788,53297379,991,63,1,6.140136666666667,18.2873,1,13.27417,67.0621,common
Ormdl1,chr1,53297095,+,53294595,53297595,53296788,53297379,991,63,1,6.140136666666667,18.2873,1,13.27417,67.0621,common
Gm28778,chr1,53297111,+,53294611,53297611,53296788,53297379,991,63,1,6.140136666666667,18.2873,1,13.27417,67.0621,common
Stk17b,chr1,53785224,-,53784724,53787724,53784769,53785369,995,75,1,6.6619,22.50970666666667,1,6.28382,18.68,common
Gm25829,chr1,54249208,-,54248708,54251708,54250569,54250800,998,19,1,9.815315,36.44605,1,6.981525,19.9805,common
Ccdc150,chr1,54250683,+,54248183,54251183,54250569,54250800,998,19,1,9.815315,36.44605,1,6.981525,19.9805,common
Sf3b1,chr1,55027481,-,55026981,55029981,55026873,55027605,1004,87,1,7.30146,24.315800000000003,1,7.989244999999999,28.951750000000004,common
Mars2,chr1,55237177,+,55234677,55237677,55236985,55237816,1006,93,1,5.283505,14.894415,1,7.09653,21.81575,common
Plcl1,chr1,55405921,+,55403421,55406421,55405582,55406648,1007,109,1,5.483826666666666,15.630633333333334,1,10.419993333333332,43.2622,common
Tyw5,chr1,57407101,-,57406601,57409601,57406137,57407067,1022,74,1,4.42292,11.31314,1,5.475059999999999,13.48011,common
9430016H08Rik,chr1,57406328,+,57403828,57406828,57406137,57407067,1022,74,1,4.42292,11.31314,1,5.475059999999999,13.48011,common
Spats2l,chr1,57774162,+,57771662,57774662,57774698,57775632,1025,108,1,4.728275,13.00495,1,7.30229,24.9082,common
Bzw1,chr1,58392898,+,58390398,58393398,58392748,58393897,1030,95,1,6.915005,21.62425,1,9.148925,36.82075,common
Clk1,chr1,58424066,-,58423566,58426566,58423343,58424130,1030,80,1,6.962393333333334,22.346666666666668,1,6.4346,16.53965,common
Ppil3,chr1,58445486,-,58444986,58447986,58445081,58445545,1030,31,1,8.501066666666667,36.22336666666666,1,9.317315,43.061,common
Nif3l1,chr1,58445151,+,58442651,58445651,58445081,58445545,1030,31,1,8.501066666666667,36.22336666666666,1,9.317315,43.061,common
Orc2,chr1,58505109,-,58504609,58507609,58504543,58505162,1031,65,1,5.96341,20.02575,1,8.046493333333332,25.72833333333333,common
Gm15834,chr1,58505148,+,58502648,58505648,58504543,58505162,1031,65,1,5.96341,20.02575,1,8.046493333333332,25.72833333333333,common
Trak2,chr1,58973430,-,58972930,58975930,58973210,58974117,1034,83,1,7.37649,29.437066666666663,1,9.13719,31.623833333333334,common
Stradb,chr1,58973522,+,58971022,58974022,58973210,58974117,1034,83,1,7.37649,29.437066666666663,1,9.13719,31.623833333333334,common
Fzd7,chr1,59482424,+,59479924,59482924,59481951,59483937,1038,185,1,6.445413333333334,22.256966666666667,1,7.30654,20.8683,common
Bmpr2,chr1,59763400,+,59760900,59763900,59762785,59764213,1040,142,1,5.557110000000001,15.649833333333332,1,7.172196666666667,20.504900000000003,common
Wdr12,chr1,60098645,-,60098145,60101145,60098156,60098777,1043,62,1,11.9647,52.66645,1,19.68616666666667,113.16683333333332,common
Carf,chr1,60098247,+,60095747,60098747,60098156,60098777,1043,62,1,11.9647,52.66645,1,19.68616666666667,113.16683333333332,common
Nbeal1,chr1,60180599,+,60178099,60181099,60180214,60180489,1044,30,1,10.881333333333332,49.1924,1,8.895150000000001,30.0613,common
Cyp20a1,chr1,60343323,+,60340823,60343823,60343255,60343657,1045,51,1,8.20545,33.2605,1,7.218186666666668,20.396966666666668,common
Raph1,chr1,60567104,-,60566604,60569604,60566182,60567260,1047,139,1,4.473525,11.16785,1,6.898235,22.08715,common
Nrp2,chr1,62703285,+,62700785,62703785,62702838,62703748,1063,86,1,6.893470000000001,20.3923,1,5.455665,12.1577,common
Klf7,chr1,64122282,-,64121782,64124782,64121613,64122142,1074,56,1,8.028613333333332,31.26816666666667,1,9.192833333333333,34.52446666666667,common
2810408I11Rik,chr1,64690659,-,64690159,64693159,64690534,64691585,1078,108,1,7.99285,33.458395,1,12.116766666666669,50.04533333333333,common
Ccnyl1,chr1,64690455,+,64687955,64690955,64690534,64691585,1078,108,1,7.99285,33.458395,1,12.116766666666669,50.04533333333333,common
Rpe,chr1,66700831,+,66698331,66701331,66700752,66701351,1093,60,1,5.82748,18.43165,1,12.692185,62.5587,common
Kansl1l,chr1,66817562,-,66817062,66820062,66816436,66817867,1094,132,1,7.015515000000001,25.0244,1,7.010776666666666,20.51203333333333,common
Lancl1,chr1,67038872,-,67038372,67041372,67038520,67038937,1096,42,1,6.91536,24.954,1,9.95259,40.3644,common
Bard1,chr1,71103146,-,71102646,71105646,71102404,71103220,1127,72,1,5.268665,12.58895,1,8.19945,30.35325,common
Fn1,chr1,71653200,-,71652700,71655700,71652697,71653358,1131,58,1,5.514885,16.63505,1,8.149023333333334,28.822233333333333,common
Apol7d,chr1,71652837,+,71650337,71653337,71652697,71653358,1131,58,1,5.514885,16.63505,1,8.149023333333334,28.822233333333333,common
Mreg,chr1,72212307,-,72211807,72214807,72211749,72212422,1135,65,1,9.264505,40.405,1,5.599155,11.80485,common
Gm25360,chr1,72226240,+,72223740,72226740,72225934,72226218,1136,31,1,7.584740000000001,27.496733333333328,1,4.903946666666667,11.149136666666667,common
Gm24497,chr1,72244213,+,72241713,72244713,72243822,72244197,1136,39,1,5.522233333333333,15.505166666666668,1,6.317836666666667,17.537016666666663,common
Gm25939,chr1,72255008,+,72252508,72255508,72254745,72254986,1136,25,1,8.391235,36.136,1,10.26523,45.2457,common
Igfbp5,chr1,72874884,-,72874384,72877384,72873698,72873966,1140,27,1,4.124695,9.701775,1,7.538225000000001,25.6995,common
Aamp,chr1,74284738,-,74284238,74287238,74284463,74285135,1151,61,1,11.807276666666668,64.0036,1,14.2981,62.725750000000005,common
Pnkd,chr1,74284930,+,74282430,74285430,74284463,74285135,1151,61,1,11.807276666666668,64.0036,1,14.2981,62.725750000000005,common
Zfp142,chr1,74588246,-,74587746,74590746,74587633,74588472,1154,62,1,16.3857,85.91470000000001,1,12.34855,59.00735,common
Gm25035,chr1,74586972,-,74586472,74589472,74587633,74588472,1154,62,1,16.3857,85.91470000000001,1,12.34855,59.00735,common
Bcs1l,chr1,74588289,+,74585789,74588789,74587633,74588472,1154,62,1,16.3857,85.91470000000001,1,12.34855,59.00735,common
Ttll4,chr1,74661745,+,74659245,74662245,74661672,74662164,1154,56,1,4.80145,12.007595,1,6.733763333333333,18.7104,common
Nhej1,chr1,75125200,-,75124700,75127700,75124739,75125149,1158,38,1,9.473933333333331,39.955733333333335,1,11.504309999999998,51.139833333333335,common
Cnppd1,chr1,75142711,-,75142211,75145211,75141432,75143190,1158,132,1,4.92715,15.21788,1,6.5029,22.2091,common
Fam134a,chr1,75142778,+,75140278,75143278,75141432,75143190,1158,132,1,4.92715,15.21788,1,6.5029,22.2091,common
Dnajb2,chr1,75236406,+,75233906,75236906,75236419,75236960,1159,47,1,3.968675,9.086585,1,6.6201,21.063985,common
Epha4,chr1,77515088,-,77514588,77517588,77514349,77515453,1176,77,1,6.647030000000001,21.952700000000004,1,7.561800000000001,25.73013333333333,common
Gm28386,chr1,77515280,+,77512780,77515780,77514349,77515453,1176,77,1,6.647030000000001,21.952700000000004,1,7.561800000000001,25.73013333333333,common
Gm10555,chr1,79762717,+,79760217,79763217,79761251,79761833,1193,61,1,7.728194999999999,25.07725,1,5.942159999999999,13.43645,common
Rhbdd1,chr1,82316452,+,82313952,82316952,82316445,82316916,1213,56,1,6.21309,18.28116,1,12.21383,55.35226666666667,common
Dner,chr1,84696221,-,84695721,84698721,84695498,84695745,1231,27,1,7.632725,25.46787,1,5.736193333333333,15.752200000000002,common
Cab39,chr1,85793441,+,85790941,85793941,85793327,85794491,1239,135,1,4.277005,9.08801,1,5.357340000000001,13.95185,common
Psmd1,chr1,86064387,+,86061887,86064887,86064458,86065168,1241,56,1,7.360365,29.01715,1,6.928685,22.34395,common
Ncl,chr1,86359400,-,86358900,86361900,86358611,86360007,1243,155,1,6.629060000000001,25.3722,1,7.023764999999999,19.8119,common
Snord82,chr1,86356330,-,86355830,86358830,86358611,86360007,1243,155,1,6.629060000000001,25.3722,1,7.023764999999999,19.8119,common
C130036L24Rik,chr1,86359574,+,86357074,86360074,86358611,86360007,1243,155,1,6.629060000000001,25.3722,1,7.023764999999999,19.8119,common
Ptma,chr1,86526726,+,86524226,86527226,86524827,86528579,1245,361,1,14.21965,90.5446,1,8.853413333333334,33.111766666666675,common
Atg16l1,chr1,87755870,+,87753370,87756370,87755866,87756662,1254,90,1,5.318025,12.72512,1,5.29833,14.3301,common
Hjurp,chr1,88277633,-,88277133,88280133,88277213,88277704,1258,49,1,9.243516666666666,41.058166666666665,1,20.21425,139.9865,common
Trpm8,chr1,88277661,+,88275161,88278161,88277213,88277704,1258,49,1,9.243516666666666,41.058166666666665,1,20.21425,139.9865,common
Sh3bp4,chr1,89070415,+,89067915,89070915,89070436,89071245,1264,66,1,16.661,93.66705,1,12.48575,51.8297,common
Scly,chr1,91298338,+,91295838,91298838,91297895,91298794,1281,68,1,8.175645,33.26775,1,16.74955,77.21865,common
Hes6,chr1,91414038,-,91413538,91416538,91414213,91414442,1282,26,1,10.296783333333334,46.15336666666666,1,9.730076666666667,41.832366666666665,common
Per2,chr1,91459324,-,91458824,91461824,91458999,91459734,1282,73,1,6.30331,22.5447,1,8.005085,31.36975,common
Asb1,chr1,91540544,+,91538044,91541044,91540317,91541072,1283,70,1,11.203023333333334,51.167233333333336,1,14.70865,77.04419999999999,common
Hdlbp,chr1,93478815,-,93478315,93481315,93478226,93479457,1298,102,1,20.74546666666667,149.7024,1,17.461699999999997,84.55903333333333,common
Sept2,chr1,93478964,+,93476464,93479464,93478226,93479457,1298,102,1,20.74546666666667,149.7024,1,17.461699999999997,84.55903333333333,common
Dtymk,chr1,93801934,-,93801434,93804434,93803477,93804391,1300,71,1,6.000066666666666,17.706733333333332,1,6.649425000000001,21.83835,common
Ing5,chr1,93803965,+,93801465,93804465,93803477,93804391,1300,71,1,6.000066666666666,17.706733333333332,1,6.649425000000001,21.83835,common
Fam174a,chr1,95313623,+,95311123,95314123,95313518,95314246,1312,81,1,6.490465,23.861355,1,6.045036666666667,15.499866666666668,common
D1Ertd622e,chr1,97662074,-,97661574,97664574,97660683,97662278,1330,183,1,5.71801,17.50695,1,6.96848,24.0836,common
Ppip5k2,chr1,97770411,-,97769911,97772911,97769532,97770690,1330,95,1,10.815040000000002,51.9768,1,10.515806666666668,43.6496,common
Gin1,chr1,97770172,+,97767672,97770672,97769532,97770690,1330,95,1,10.815040000000002,51.9768,1,10.515806666666668,43.6496,common
Cdh20,chr1,104768529,+,104766029,104769029,104768481,104768920,1384,32,1,9.103906666666669,37.22413333333333,1,7.410340000000001,22.17213333333333,common
Pign,chr1,105663677,-,105663177,105666177,105663826,105664647,1391,76,1,8.356906666666667,31.96023333333333,1,6.636535,18.605400000000003,common
2310035C23Rik,chr1,105663861,+,105661361,105664361,105663826,105664647,1391,76,1,8.356906666666667,31.96023333333333,1,6.636535,18.605400000000003,common
Gm7160,chr1,105990282,-,105989782,105992782,105989879,105991754,1393,182,1,11.8628,64.1065,1,7.352679999999999,19.42415,common
Zcchc2,chr1,105990406,+,105987906,105990906,105989879,105991754,1393,182,1,11.8628,64.1065,1,7.352679999999999,19.42415,common
Vps4b,chr1,106796728,-,106796228,106799228,106796242,106796781,1399,55,1,5.181075,12.067335,1,6.872795,19.7382,common
Dsel,chr1,111864918,-,111864418,111867418,111864486,111864996,1438,51,1,4.76037,10.391345,1,9.118285,38.61035,common
Clasp1,chr1,118389058,+,118386558,118389558,118389219,118389718,1488,34,1,18.14206,130.89195,1,10.798243333333334,45.0718,common
Gm27184,chr1,119526359,-,119525859,119528859,119525825,119526478,1496,67,1,5.72287,18.01534,1,7.580935,27.9241,common
Tmem185b,chr1,119526160,+,119523660,119526660,119525825,119526478,1496,67,1,5.72287,18.01534,1,7.580935,27.9241,common
Gm37174,chr1,121328092,+,121325592,121328592,121327653,121328143,1510,44,1,8.642446666666666,38.505833333333335,1,7.851513333333334,24.405966666666668,common
Ccdc93,chr1,121431049,+,121428549,121431549,121430990,121431205,1511,17,1,5.92869,15.652079999999998,1,6.787679999999999,18.96976666666667,common
Actr3,chr1,125435727,-,125435227,125438227,125435174,125435976,192,67,1,5.668825,18.05495,1,8.91342,31.8778,common
Slc35f5,chr1,125560595,+,125558095,125561095,125560389,125561346,1542,71,1,12.400556666666668,71.45986666666667,1,14.9211,78.07275,common
Lypd1,chr1,125913101,-,125912601,125915601,125911448,125912249,1545,69,1,4.53201,11.52305,1,7.11345,20.7617,common
Mgat5,chr1,127205015,+,127202515,127205515,127204918,127205651,1555,61,1,6.442286666666667,22.5998,1,12.472126666666668,48.822,common
