seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,36683084,36683438,0,381337,Fam178b
chr1,37875331,37875824,2769,623661,Lipt1
chr1,52952626,52952957,0,67080,1700019D03Rik
chr1,54194342,54195242,0,329152,Hecw2
chr1,74303866,74304355,0,69660,Tmbim1
chr1,74782669,74783024,230,22420,Wnt6
chr1,74892725,74893136,0,12958,Cryba2
chr1,75450376,75450680,0,241118,Asic4
chr1,75503722,75503961,-42,98733,Obsl1
chr1,88205329,88205799,0,15504,Dnajb3
chr1,89928656,89928995,2184,14472,Gbx2
chr1,118321756,118322057,0,67949,Nifk
chr1,126492697,126492940,0,210356,Nckap5
chr1,132067625,132068248,0,213006,Mfsd4a
chr1,134708873,134709423,0,20980,Syt2
chr1,135918709,135919286,0,18772,Pkp1
chr1,136215816,136216116,-2988,76422,Mroh3
chr1,153907915,153908159,1872,14645,Glul
chr1,170215003,170215422,0,16589,Uhmk1
chr1,170885006,170885507,0,80915,Dusp12
chr1,172325700,172326579,1529,16524,Kcnj9
chr1,177448273,177448537,2452,30928,Zbtb18
chr1,180936981,180937192,110,13590,Lefty1
chr1,190172743,190173199,-2029,19130,Prox1
chr1,191184726,191185191,-1386,11910,Atf3
chr1,191185317,191185550,-1977,11910,Atf3
chr1,191317791,191318143,51,66208,Nenf
chr10,19872458,19872687,-2784,18634,Pex7
chr10,22158441,22158777,0,379043,Raet1e
chr10,22159928,22160147,1342,667281,H60b
chr10,24223586,24223967,41,59012,Moxd1
chr10,40141759,40142438,0,72472,Slc16a10
chr10,61978049,61979302,0,12817,Col13a1
chr10,75837191,75837515,0,14872,Gstt2
chr10,77902087,77902537,0,237387,Lrrc3
chr10,79916807,79917184,0,109284,R3hdm4
chr10,79978323,79978597,176,216157,Tmem259
chr10,80057643,80057877,1645,625249,Gpx4
chr10,80117184,80117392,566,20869,Stk11
chr10,80171798,80172032,0,12696,Cirbp
chr10,80356390,80357035,0,216166,Plk5
chr10,80843648,80844303,0,237403,Lingo3
chr10,81079911,81080224,1043,50492,Thop1
chr10,81135307,81135560,87,16969,Zbtb7a
chr10,81194489,81194691,0,69678,Atcayos
chr10,81285716,81286098,0,27375,Tjp3
chr10,88459494,88459991,0,20962,Sycp3
chr10,128743785,128744155,0,13139,Dgka
chr10,128747783,128748685,0,78428,Pym1
chr11,4266612,4267106,0,16878,Lif
chr11,21238584,21239663,0,245944,Vps54
chr11,32226389,32226811,0,268395,Mpg
chr11,44620335,44620646,-1115,13591,Ebf1
chr11,51289767,51290464,0,237759,Col23a1
chr11,52167784,52168135,24,257871,Or2y7
chr11,58949026,58949335,106,78303,H2bc27
chr11,59787190,59787738,0,194908,Pld6
chr11,60140708,60140913,449,19377,Rai1
chr11,60222754,60222963,-173,20787,Srebf1
chr11,69008297,69008533,0,237823,Pfas
chr11,69399725,69400065,-1491,67020,Tmem88
chr11,70026854,70027135,0,13385,Dlg4
chr11,72042198,72042405,-50,109212,Pimreg
chr11,75515372,75515591,1797,380713,Scarf1
chr11,75999940,76000210,28,74230,Liat1
chr11,76243391,76243955,0,276919,Gemin4
chr11,77686950,77687833,0,68564,Nufip2
chr11,78037972,78038225,0,14252,Flot2
chr11,78826446,78826855,0,66274,Lyrm9
chr11,84522678,84522898,0,16869,Lhx1
chr11,85829287,85829622,2587,69909,2610027K06Rik
chr11,87817142,87817416,89,76113,Lpo
chr11,88999234,89000002,0,217069,Trim25
chr11,96034863,96035086,0,27681,Snf8
chr11,96286677,96287449,54,15415,Hoxb7
chr11,96304905,96305224,0,75395,Hoxb5os
chr11,96344089,96344429,320,15410,Hoxb3
chr11,97500137,97500979,0,100141474,4933428G20Rik
chr11,97534456,97535279,1666,56013,Srcin1
chr11,97628255,97629965,0,103551,Epop
chr11,100440746,100441142,0,68106,Nt5c3b
chr11,101079716,101080050,1305,15485,Hsd17b1
chr11,101417026,101417491,0,69684,Aarsd1
chr11,102437373,102438878,899,217219,Fam171a2
chr11,102818491,102819658,0,14615,Gjc1
chr11,102948559,102948787,-1871,23829,C1ql1
chr11,103199382,103199794,2581,57778,Fmnl1
chr11,103749374,103749942,0,22412,Wnt9b
chr11,105126420,105126995,0,52686,Mettl2
chr11,115091450,115091824,19,58222,Rab37
chr11,116238045,116238278,0,14027,Evpl
chr11,116541782,116541997,2020,217342,Ube2o
chr11,116694238,116694929,0,20446,St6galnac2
chr11,118908509,118909787,0,52897,Rbfox3
chr11,119490996,119491996,0,338371,Endov
chr11,120187268,120187720,1031,100042332,Reno1
chr11,120188049,120188407,344,100042332,Reno1
chr11,120530551,120530999,0,14527,Gcgr
chr11,120783758,120784818,0,19719,Rfng
chr12,4841210,4841687,0,14226,Fkbp1b
chr12,8297986,8298957,2997,238057,Gdf7
chr12,13248795,13249277,0,104721,Ddx1
chr12,28552031,28552394,0,68511,Dcdc2c
chr12,28649525,28649834,0,19819,Rnaseh1
chr12,31634422,31634833,0,12033,Bcap29
chr12,57545269,57546149,0,15375,Foxa1
chr12,73584451,73585703,0,18755,Prkch
chr12,73997631,73998000,0,238266,Syt16
chr12,80692630,80693046,39,217682,Plekhd1
chr12,80757414,80759425,1262,380768,Ccdc177
chr12,82616747,82617728,0,50779,Rgs6
chr12,86470030,86470477,0,26380,Esrrb
chr12,86989957,86990553,0,238331,Zdhhc22
chr12,100130872,100131077,-1100,217827,Nrde2
chr12,105336652,105337581,0,69952,Tunar
chr12,108306261,108306741,0,214305,Hhipl1
chr12,108701848,108702598,0,70059,Degs2
chr12,109033231,109034363,2724,380785,Begain
chr12,111299424,111299678,2761,217866,Cdc42bpb
chr12,112130305,112131109,0,387199,Mir203
chr12,112928400,112929942,0,16450,Jag2
chr13,41079329,41079760,0,17152,Mak
chr13,51171306,51171584,284,75124,Nxnl2
chr13,54071718,54072312,0,14057,Sfxn1
chr13,54749313,54750035,0,26913,Gprin1
chr13,56134753,56135783,0,26914,Macroh2a1
chr13,56522227,56522816,0,213311,Fbxl21
chr13,73763572,73763966,0,20499,Slc12a7
chr13,91741439,91741695,0,74156,Acot12
chr13,94876988,94877530,1386,18420,Otp
chr13,100669718,100669952,0,76041,Ccdc125
chr13,104863566,104863806,87,77803,Shisal2b
chr13,111748762,111749041,2332,26401,Map3k1
chr13,111755265,111755501,-561,26401,Map3k1
chr13,112651959,112652503,0,13206,Ddx4
chr13,114457269,114457546,1040,14313,Fst
chr14,15438703,15439065,0,218763,Lrrc3b
chr14,20694906,20695866,0,73068,Fut11
chr14,24486857,24487168,0,20088,Rps24
chr14,47373718,47374202,0,16854,Lgals3
chr14,54479454,54479798,1983,140743,Rem2
chr14,54584483,54584701,308,74359,4931414P19Rik
chr14,55825499,55825707,-94,73181,Nfatc4
chr14,57057457,57058246,0,14611,Gja3
chr14,57825893,57826716,0,219114,Ska3
chr14,57998870,57999409,0,68514,Micu2
chr14,60086635,60086903,0,50769,Atp8a2
chr14,70554072,70555129,16,15460,Hr
chr14,118533924,118534141,114,239273,Abcc4
chr15,30646537,30647251,5,18163,Ctnnd2
chr15,33687286,33687929,0,239364,Tspyl5
chr15,43170238,43170696,122,239405,Rspo2
chr15,44787667,44787929,0,69659,2310069G16Rik
chr15,64059993,64060807,0,223601,Cyrib
chr15,74563907,74564167,6,107831,Adgrb1
chr15,75974726,75975123,1943,69020,Zfp707
chr15,78410074,78410683,92,246221,Mpst
chr15,79042665,79043393,780,14429,Galr3
chr15,81980459,81980818,0,66346,Ndufb11b
chr15,82340991,82341413,0,338368,Pheta2
chr15,84105448,84105929,0,29859,Sult4a1
chr15,84446017,84446399,146,72301,Shisal1
chr15,88954448,88955003,-30,239591,Ttll8
chr15,88982749,88983169,0,83456,Mov10l1
chr15,89146448,89146977,0,19094,Mapk11
chr15,89457315,89457978,2273,60597,Mapk8ip2
chr15,89841521,89842041,0,54526,Syt10
chr15,99093622,99093959,452,72778,Dnajc22
chr15,102028122,102028430,0,16668,Krt18
chr15,102296139,102296500,0,105988,Espl1
chr15,102956303,102956549,1876,109663,Hoxc11
chr15,103014200,103015327,0,751557,Mir615
chr15,103366094,103366731,17,16402,Itga5
chr16,5132270,5132725,0,19041,Ppl
chr16,9992252,9992477,56,14811,Grin2a
chr16,9993620,9994261,9,14811,Grin2a
chr16,9994667,9995752,0,14811,Grin2a
chr16,17576597,17576806,0,224022,Slc7a4
chr16,17802833,17803612,0,224024,Scarf2
chr16,17898927,17899138,290,22115,Tssk2
chr16,18348135,18348973,0,11877,Arvcf
chr16,18588042,18589039,0,21380,Tbx1
chr16,21214366,21214690,1949,13845,Ephb3
chr16,30309506,30309843,936,14729,Gp5
chr16,32165261,32165595,0,224109,Nrros
chr16,35660009,35660664,574,20357,Sema5b
chr16,58675150,58675356,1014,12892,Cpox
chr16,91228328,91228538,2871,50913,Olig2
chr16,97610392,97611183,0,50528,Tmprss2
chr16,97763144,97763933,0,72388,Ripk4
chr17,6466927,6467139,0,547127,Tmem181b-ps
chr17,6601615,6601899,0,100040531,Dynlt1f
chr17,6960837,6961684,0,380608,Tagap1
chr17,12741440,12742489,42,104103,Airn
chr17,14960760,14961160,113,72057,Phf10
chr17,23666650,23666884,524,212733,Bicdl2
chr17,23745686,23745933,0,73016,Kremen2
chr17,24533196,24533842,0,328778,Rab26
chr17,25133340,25133660,0,26373,Clcn7
chr17,25188187,25189036,0,74154,Unkl
chr17,26123457,26123754,0,68611,Mrpl28
chr17,26838631,26839820,1745,18091,Nkx2-5
chr17,26841124,26841502,63,18091,Nkx2-5
chr17,28079760,28080271,0,21463,Tcp11
chr17,28080586,28080888,0,21463,Tcp11
chr17,28806387,28806615,348,268936,Brpf3
chr17,33781177,33781439,104,57875,Angptl4
chr17,34905343,34905561,103,110147,Ehmt2
chr17,35342336,35343249,94,15013,H2-Q2
chr17,35835357,35835711,1349,22154,Tubb5
chr17,36988617,36988909,136,240095,H2-M5
chr17,44188509,44188990,0,224796,Clic5
chr17,56040209,56040603,0,27221,Chaf1a
chr17,56141808,56142011,-1465,20359,Sema6b
chr17,56511298,56512467,0,20834,Znrf4
chr17,79615046,79615639,0,381110,Rmdn2
chr17,79713371,79714228,0,13078,Cyp1b1
chr17,84676038,84676326,0,67470,Abcg8
chr17,85685053,85685475,2779,20472,Six2
chr18,25486690,25487054,0,108013,Celf4
chr18,25487218,25487562,-321,108013,Celf4
chr18,37763392,37763874,1513,93705,Pcdhgb8
chr18,53552340,53552569,746,225518,Prdm6
chr18,75821013,75821385,798,207259,Zbtb7c
chr18,82475041,82475476,0,17196,Mbp
chr19,4989709,4990055,0,225872,Npas4
chr19,5085285,5085687,0,381199,Tmem151a
chr19,5731400,5731816,0,17826,Fam89b
chr19,6401468,6401689,-6,19395,Rasgrp2
chr19,43614335,43615108,2010,18089,Nkx2-3
chr19,44545470,44545881,0,240667,Sec31b
chr19,45742423,45742922,0,14179,Fgf8
chr2,25428494,25429077,0,11305,Abca2
chr2,25607755,25608608,0,227624,Rabl6
chr2,26408841,26409328,0,64436,Inpp5e
chr2,28699544,28699779,0,69987,Spaca9
chr2,28911306,28911551,944,54422,Barhl1
chr2,28911901,28912165,330,54422,Barhl1
chr2,28915878,28916334,78,54422,Barhl1
chr2,32083269,32084744,0,241303,Fam78a
chr2,32213733,32214145,1535,227723,Prrc2b
chr2,32352843,32353458,0,13429,Dnm1
chr2,32708011,32708226,1495,107951,Cdk9
chr2,34825891,34826292,0,30050,Fbxw2
chr2,74667775,74668850,0,15433,Hoxd13
chr2,91965453,91965716,0,104418,Dgkz
chr2,92400962,92401283,0,19099,Mapk8ip1
chr2,105660037,105660246,1097,103164605,Paupar
chr2,105672527,105672800,667,18508,Pax6
chr2,121506440,121506792,0,241627,Wdr76
chr2,127541035,127541535,0,192212,Prom2
chr2,131041044,131041752,0,14588,Gfra4
chr2,151842765,151843046,0,228770,Rspo4
chr2,152932771,152933028,180,14239,Foxs1
chr2,157367522,157367966,0,69161,Manbal
chr2,158695912,158696204,0,228852,Ppp1r16b
chr2,160911649,160912548,0,280635,Emilin3
chr2,164967876,164968857,0,57138,Slc12a5
chr2,165503861,165504148,74,170441,Slc2a10
chr2,166793660,166794219,0,76367,Trp53rkb
chr2,168765751,168767131,0,99377,Sall4
chr2,174300746,174300959,2887,14683,Gnas
chr2,180582594,180583042,0,73247,Mrgbp
chr2,181134627,181135211,0,16536,Kcnq2
chr2,181494404,181494628,1198,241850,Abhd16b
chr3,8963997,8964216,0,21985,Tpd52
chr3,17794652,17794938,0,70441,Mir124-2hg
chr3,19694032,19694513,883,12918,Crh
chr3,30599720,30599987,0,76652,Actrt3
chr3,32616260,32616933,0,14696,Gnb4
chr3,55055046,55055673,0,12427,Ccna1
chr3,55787504,55787800,145,26422,Nbea
chr3,87997017,87997448,0,12032,Bcan
chr3,88643984,88644204,52,16800,Arhgef2
chr3,89169426,89169681,2262,105943584,Gm45927
chr3,89337635,89338011,17,13639,Efna4
chr3,93520766,93520982,278,20195,S100a11
chr3,94363448,94364383,1010,271944,C2cd4d
chr3,94837330,94838318,0,229584,Pogz
chr3,99240888,99241581,507,21384,Tbx15
chr3,108225838,108226768,0,17306,Sypl2
chr3,108415472,108416111,0,53883,Celsr2
chr3,108940042,108940443,0,66715,Henmt1
chr3,121532087,121532457,0,213603,Slc44a3
chr3,122274119,122274814,0,99480,Dnttip2
chr3,129830644,129831662,0,68147,Gar1
chr3,130180706,130181597,0,77018,Col25a1
chr3,132085624,132086089,332,56811,Dkk2
chr3,134829264,134829633,257,21338,Tacr3
chr3,146220813,146221423,0,65086,Lpar3
chr3,154329302,154330035,24,16875,Lhx8
chr4,8535470,8536325,0,59021,Rab2a
chr4,8751762,8752020,324,320790,Chd7
chr4,11385344,11385695,699,207920,Esrp1
chr4,11387026,11388595,-243,207920,Esrp1
chr4,12089288,12090122,0,329795,Tmem67
chr4,12140246,12141000,0,72397,Rbm12b1
chr4,48047189,48047577,-1537,18124,Nr4a3
chr4,57299726,57300366,9,545622,Ptpn3
chr4,62479985,62480473,0,192120,Bspry
chr4,64017529,64017827,2898,21923,Tnc
chr4,73790554,73791142,0,242505,Rasef
chr4,107683544,107683992,0,56296,Dmrtb1
chr4,118212042,118212247,-1301,19268,Ptprf
chr4,122960877,122961321,0,76574,Mfsd2a
chr4,123116259,123117456,0,353371,Oxct2b
chr4,123183309,123183668,0,170638,Hpcal4
chr4,124885550,124886143,0,230735,Epha10
chr4,126162671,126163337,-6,66938,Sh3d21
chr4,126286602,126287116,0,329941,Col8a2
chr4,126609607,126610142,0,230757,5730409E04Rik
chr4,126735186,126736306,0,332937,Tfap2e
chr4,126967536,126968277,0,67785,Zmym4
chr4,129491179,129491882,0,68233,Fam229a
chr4,132144135,132144728,0,18386,Oprd1
chr4,133212347,133212751,0,14748,Gpr3
chr4,133251356,133251577,507,53608,Map3k6
chr4,134343011,134343491,0,230810,Slc30a2
chr4,134551932,134552144,22,74777,Selenon
chr4,135573297,135573601,29,230824,Grhl3
chr4,138250166,138250804,0,16559,Kif17
chr4,138913422,138914024,0,73162,Otud3
chr4,138973021,138973444,112,77056,Tmco4
chr4,139831505,139833545,0,18509,Pax7
chr4,141025205,141025506,-2659,230872,Crocc
chr4,148890978,148891502,1597,69743,Casz1
chr4,152115851,152116278,0,85030,Tnfrsf25
chr4,152119528,152119836,1557,85030,Tnfrsf25
chr4,152315762,152316101,0,433809,Rnf207
chr4,152338344,152339114,0,269610,Chd5
chr4,155491035,155492522,0,14688,Gnb1
chr4,155841024,155841974,-330,74761,Mxra8
chr5,24164871,24165339,0,231042,Nupl2
chr5,27049331,27049871,132,13483,Dpp6
chr5,28209589,28210387,0,269637,Cnpy1
chr5,31068455,31069056,-1300,69719,Cad
chr5,34549910,34550139,222,24055,Sh3bp2
chr5,34616675,34616881,0,11518,Add1
chr5,41761658,41762189,2312,12020,Nkx3-2
chr5,45520218,45520734,0,66999,Med28
chr5,47982967,47983966,0,20563,Slit2
chr5,64821980,64822270,-78,16599,Klf3
chr5,72586974,72587608,0,545758,Slc10a4-ps
chr5,75075478,75076133,0,14843,Gsx2
chr5,75077075,75077280,1473,14843,Gsx2
chr5,92276906,92277156,1009,67111,Naaa
chr5,107331013,107331244,0,114642,Brdt
chr5,110107012,110108376,0,107999,Gtpbp6
chr5,114813704,114814150,0,66236,1500011B03Rik
chr5,120631230,120631441,2794,546886,Cfap73
chr5,120694414,120695104,299,14357,Dtx1
chr5,122988148,122988642,0,30841,Kdm2b
chr5,123973591,123974311,0,29816,Hip1r
chr5,124445291,124446190,0,67956,Kmt5a
chr5,135041968,135042194,702,20907,Stx1a
chr5,135089688,135090050,0,58805,Mlxipl
chr5,135369859,135370345,0,100609,Nsun5
chr5,138275485,138276046,2191,71951,Gpc2
chr5,139826573,139827023,0,66506,Psmg3
chr5,140331706,140332010,0,17766,Nudt1
chr5,140735511,140735799,0,231842,Amz1
chr5,142960234,142961275,0,14086,Fscn1
chr5,143328953,143329354,0,67672,0610040B10Rik
chr5,144545394,144546764,0,53324,Nptx2
chr5,147724979,147726632,0,14254,Flt1
