seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,11414060,11414465,0,320492,A830018L16Rik
chr1,12991485,12992784,0,240726,Slco5a1
chr1,13660231,13660732,0,212442,Lactb2
chr1,15805591,15806108,0,21749,Terf1
chr1,34459407,34459964,0,19253,Ptpn18
chr1,36511763,36513006,0,94218,Cnnm3
chr1,36938841,36940122,0,56030,Tmem131
chr1,37299840,37300507,0,269180,Inpp4a
chr1,43098480,43098954,0,73122,Tgfbrap1
chr1,53296788,53297379,0,227099,Pms1
chr1,58504543,58505162,0,18393,Orc2
chr1,62705850,62707032,2148,18187,Nrp2
chr1,66700752,66701351,0,66646,Rpe
chr1,67038520,67038937,0,14768,Lancl1
chr1,71556948,71557367,0,108147,Atic
chr1,77514349,77515453,0,13838,Epha4
chr1,79775983,79776386,0,69163,Mrpl44
chr1,80758071,80758785,0,210293,Dock10
chr1,82290195,82291822,0,16367,Irs1
chr1,82316445,82316916,0,76867,Rhbdd1
chr1,82724792,82725181,0,75734,Mff
chr1,84838454,84840300,0,14897,Trip12
chr1,90603176,90603710,0,108679,Cops8
chr1,91297895,91298794,0,50880,Scly
chr1,97976934,97977255,0,18484,Pam
chr1,127868687,127869081,0,226407,Rab3gap1
chr1,130716676,130717833,0,18640,Pfkfb2
chr1,132007342,132008412,0,13714,Elk4
chr1,134415248,134415959,0,72674,Adipor1
chr1,135687731,135688484,0,215690,Nav1
chr1,155416849,155417545,0,19775,Xpr1
chr1,155812433,155813157,0,104009,Qsox1
chr1,158356039,158356243,0,240843,Brinp2
chr1,161969118,161969514,0,67292,Pigc
chr1,167394071,167394421,-230,66447,Mgst3
chr1,170885006,170885507,0,80915,Dusp12
chr1,171328889,171329488,0,21945,Dedd
chr1,178405659,178406671,0,68226,Efcab2
chr1,180195709,180196322,0,67426,Coq8a
chr1,186705139,186705716,0,21808,Tgfb2
chr1,189007232,189007958,0,226823,Kctd3
chr1,190169225,190169601,0,19130,Prox1
chr1,190911493,190911931,0,320119,Rps6kc1
chr1,191224326,191224923,0,100504360,D730003I15Rik
chr10,7662740,7663629,0,18537,Pcmt1
chr10,9674617,9675547,0,320825,Samd5
chr10,13964565,13967616,0,15273,Hivep2
chr10,19907369,19907747,0,18634,Pex7
chr10,23786957,23787467,0,20042,Rps12
chr10,29146671,29147681,0,67412,Soga3
chr10,29313242,29313586,0,52665,Echdc1
chr10,39133882,39134286,0,66337,Fam229b
chr10,40024853,40025279,0,215929,Mfsd4b1
chr10,41450337,41450690,0,268294,Zbtb24
chr10,43221048,43222034,0,71365,Pdss2
chr10,43901301,43901869,0,170728,Rtn4ip1
chr10,50592508,50593018,0,77987,Ascc3
chr10,59616123,59616735,0,215999,Mcu
chr10,60752587,60752945,0,71279,Slc29a3
chr10,60830546,60831810,0,107449,Unc5b
chr10,70096669,70098012,0,76551,Ccdc6
chr10,70244923,70245530,0,66859,Slc16a9
chr10,71347544,71348544,0,69718,Ipmk
chr10,75764077,75764516,0,104248,Cabin1
chr10,75921139,75921943,0,20587,Smarcb1
chr10,78464507,78465077,0,216134,Pdxk
chr10,79669306,79669972,0,110012,Tpgs1
chr10,80386626,80387907,0,237400,Mex3d
chr10,81176456,81177055,0,13629,Eef2
chr10,82048213,82048478,70,408062,Zfp873
chr10,82860219,82860691,0,50493,Txnrd1
chr10,82985164,82985876,0,58250,Chst11
chr10,86300264,86300837,0,21859,Timp3
chr10,87058383,87058611,337,76640,1700113H08Rik
chr10,89732032,89732462,0,67019,Actr6
chr10,94198898,94199118,0,66414,Ndufa12
chr10,94688296,94689126,0,67723,Cep83os
chr10,100588950,100589339,0,68281,Rlig1
chr10,121586242,121586510,231,56480,Tbk1
chr10,121586706,121587024,0,56480,Tbk1
chr10,123196325,123197341,0,14479,Usp15
chr11,3894617,3895477,0,67430,4921536K21Rik
chr11,16507843,16508363,0,20335,Sec61g
chr11,22003780,22004051,-883,18423,Otx1
chr11,22858860,22859999,0,53625,B3gnt2
chr11,22860385,22860709,0,53625,B3gnt2
chr11,23770520,23771541,0,19696,Rel
chr11,26387147,26387495,0,67030,Fancl
chr11,26593361,26593788,0,69922,Vrk2
chr11,28583291,28583837,158,216613,Ccdc85a
chr11,30267515,30268545,0,20742,Sptbn1
chr11,30649110,30649612,0,75572,Acyp2
chr11,30885287,30885607,0,237716,Gpr75
chr11,30953846,30954096,56,66753,Erlec1
chr11,30954309,30954643,0,65257,Asb3
chr11,32221590,32222474,0,13650,Rhbdf1
chr11,32267338,32267732,0,17168,Nprl3
chr11,33513021,33513849,0,66011,Ranbp17
chr11,34833362,34833910,0,70385,Spdl1
chr11,43528462,43529487,0,380694,Ccnjl
chr11,46056019,46056350,0,11492,Adam19
chr11,50236431,50237500,57,17001,Ltc4s
chr11,51059272,51059496,0,21408,Zfp354a
chr11,52004136,52004446,0,213084,Cdkl3
chr11,53567249,53567852,0,16568,Kif3a
chr11,60776788,60777767,0,21975,Top3a
chr11,60931508,60932362,0,24082,Map2k3os
chr11,62281244,62281934,0,69747,Zswim7
chr11,65807181,65807498,0,52712,Zkscan6
chr11,66168092,66168506,0,237806,Dnah9
chr11,68967717,68968283,0,71998,Slc25a35
chr11,69795499,69796039,0,11443,Chrnb1
chr11,69881010,69881431,0,216858,Kctd11
chr11,70220439,70220681,103,69309,Slc16a13
chr11,70562702,70563196,0,50932,Mink1
chr11,70687654,70688177,0,216874,Camta2
chr11,70844721,70845054,0,54189,Rabep1
chr11,71750622,71751672,0,216881,Wscd1
chr11,72266199,72267320,0,237831,Slc13a5
chr11,74925445,74926404,0,103677,Smg6
chr11,77607212,77608155,0,216965,Taok1
chr11,78176583,78177296,0,140859,Nek8
chr11,78178213,78179010,0,102465761,Mir7653
chr11,79145639,79146666,0,16706,Ksr1
