seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,10039745,10040279,0,211660,Cspp1
chr1,20890434,20890811,0,74229,Paqr8
chr1,36307616,36308213,0,214855,Arid5a
chr1,38129048,38130208,0,56210,Rev1
chr1,39900472,39901459,0,26921,Map4k4
chr1,53784769,53785369,0,98267,Stk17b
chr1,55026873,55027605,0,81898,Sf3b1
chr1,57995863,57996253,0,68549,Sgo2a
chr1,59762785,59764213,0,12168,Bmpr2
chr1,64616945,64617792,0,67099,Mettl21a
chr1,66862839,66863146,131,11363,Acadl
chr1,69107034,69108055,0,13869,Erbb4
chr1,78488483,78488916,0,23874,Farsb
chr1,86064458,86065168,0,70247,Psmd1
chr1,88700953,88702514,0,320982,Arl4c
chr1,91250291,91250853,0,67921,Ube2f
chr1,91414213,91414442,-175,55927,Hes6
chr1,93801690,93802178,0,21915,Dtymk
chr1,93803477,93804391,0,66262,Ing5
chr1,106796242,106796781,0,20479,Vps4b
chr1,119525825,119526478,0,226351,Tmem185b
chr1,120120917,120121280,0,13167,Dbi
chr1,131827610,131828289,0,98396,Slc41a1
chr1,131910244,131911218,0,98415,Nucks1
chr1,132417369,132417990,0,213452,Dstyk
chr1,134455275,134455836,0,240756,Klhl12
chr1,152089616,152090328,0,69399,1700025G04Rik
chr1,155083181,155083561,0,671336,Gm9530
chr1,155158548,155159280,0,58244,Stx6
chr1,159231781,159232536,0,26374,Cop1
chr1,162739971,162740673,0,226562,Prrc2c
chr1,166001465,166003585,0,18986,Pou2f1
chr1,169531289,169531599,0,66977,Nuf2
chr1,171247014,171247401,0,226646,Ndufs2
chr1,171411209,171411871,0,22278,Usf1
chr1,180812492,180814356,0,15078,H3f3a
chr1,189727926,189728833,0,19250,Ptpn14
chr1,190928447,190928974,0,52477,Angel2
chr1,191906596,191907697,0,22782,Slc30a1
chr10,3740269,3741007,0,213783,Plekhg1
chr10,4432145,4432861,0,66084,Rmnd1
chr10,11149205,11149869,0,268281,Shprh
chr10,11280717,11282102,0,71865,Fbxo30
chr10,14705275,14705582,0,66201,Vta1
chr10,20347671,20348038,0,71804,Mtfr2
chr10,23796934,23797208,0,76306,Slc18b1
chr10,29361569,29362250,0,68031,Rnf146
chr10,39731123,39733134,0,19714,Rev3l
chr10,43540494,43541126,0,67851,Mtres1
chr10,44268176,44268746,0,11793,Atg5
chr10,56228653,56228979,0,544696,Tbc1d32
chr10,58446725,58447449,0,19386,Ranbp2
chr10,61147347,61147967,0,20397,Sgpl1
chr10,62791646,62792545,0,67500,Ccar1
chr10,67535271,67537740,0,13654,Egr2
chr10,67538299,67539109,0,13654,Egr2
chr10,67548040,67549252,0,211488,Ado
chr10,69352785,69353086,0,12534,Cdk1
chr10,71237637,71238173,0,21780,Tfam
chr10,75036966,75037300,0,76877,Rab36
chr10,77032479,77033477,0,20509,Slc19a1
chr10,77622079,77622864,0,22213,Ube2g2
chr10,78184986,78185294,0,110816,Pwp2
chr10,78244166,78244843,0,216131,Trappc10
chr10,79681693,79682348,0,216150,Cdc34
chr10,79704238,79704674,0,12215,Bsg
chr10,79766462,79767766,0,70294,Rnf126
chr10,80053311,80054212,0,625249,Gpx4
chr10,80148175,80151035,0,59090,Midn
chr10,80164584,80164862,-1123,12696,Cirbp
chr10,80167530,80168342,0,12696,Cirbp
chr10,80249313,80249552,0,75406,Ndufs7
chr10,80264662,80265278,0,70248,Dazap1
chr10,80589946,80590414,0,216169,Abhd17a
chr10,81069901,81070295,0,50492,Thop1
chr10,84533767,84534328,0,216197,Ckap4
chr10,84622230,84622676,0,70428,Polr3b
chr10,84754839,84755076,-986,71137,Rfx4
chr10,84760085,84760328,-1910,71137,Rfx4
chr10,85184251,85185490,0,12952,Cry1
chr10,85386746,85388256,0,74007,Abtb3
chr10,85916422,85917222,0,72843,Prdm4
chr10,91123427,91124193,0,18674,Slc25a3
chr10,91181499,91182011,-184,21917,Tmpo
chr10,92722069,92722472,0,17997,Nedd1
chr10,99106781,99107741,0,382406,Poc1b
chr10,105841082,105841866,0,216292,Mettl25
chr10,111009455,111010438,0,320150,Zdhhc17
chr10,111472968,111473826,0,53605,Nap1l1
chr10,111506137,111506897,0,21664,Phlda1
chr10,115315154,115315707,0,216344,Rab21
chr10,116949738,116950599,0,216363,Rab3ip
chr10,117063294,117063896,0,12461,Cct2
chr10,117147828,117148852,0,327826,Frs2
chr10,117792294,117793054,0,103468,Nup107
chr10,121475503,121476794,0,192678,Rassf3
chr10,127121033,127121283,0,216440,Os9
chr10,127164980,127166258,0,14421,B4galnt1
chr10,127288692,127289174,0,110962,Mbd6
chr10,127311492,127312038,0,216443,Mars1
chr10,128083247,128083990,0,11947,Atp5f1b
chr10,128368484,128369261,0,210582,Coq10a
chr10,128409748,128409952,0,69917,Nabp2
chr10,128626155,128626554,0,27370,Rps26
chr10,128645754,128645956,0,102633634,Gm26876
chr10,128704529,128705218,0,12566,Cdk2
chr10,128909881,128910349,182,12512,Cd63
chr11,3408802,3409339,0,16886,Limk2
chr11,3648596,3649551,0,544752,Tug1
chr11,3913417,3913970,694,103710,Slc35e4
chr11,4594212,4594952,0,74302,Mtmr3
chr11,5065018,5065397,0,78926,Gas2l1
chr11,5098460,5099696,0,14030,Ewsr1
chr11,5261162,5262087,0,84035,Kremen1
chr11,5520598,5521782,0,22433,Xbp1
chr11,5762028,5762460,0,72046,Urgcp
chr11,5878003,5878493,0,18972,Pold2
chr11,6474938,6475777,140,19291,Purb
chr11,6528548,6528932,0,100041286,Snhg15
chr11,6625740,6626394,0,21379,Tbrg4
chr11,11808710,11809131,0,60530,Fignl1
chr11,16752214,16753080,0,13649,Egfr
chr11,19018884,19019289,0,17268,Meis1
chr11,20248921,20249712,0,216543,Cep68
chr11,20740857,20741948,0,216549,Aftph
chr11,22512236,22512873,148,103765,Tmem17
chr11,23305844,23307266,0,17847,Usp34
chr11,32532758,32533545,0,20868,Stk10
chr11,43747719,43748045,0,66827,Ttc1
chr11,49203383,49203838,0,22720,Zfp62
chr11,49712022,49712957,0,104625,Cnot6
chr11,50174662,50175016,0,68067,Mrnip
chr11,50210277,50210941,0,103534,Mgat4b
chr11,52000148,52000809,0,22210,Ube2b
chr11,52098536,52099647,0,19052,Ppp2ca
chr11,52282634,52283389,0,21414,Tcf7
chr11,52360504,52361866,0,22333,Vdac1
chr11,53430470,53431262,0,14566,Gdf9
chr11,54522424,54523171,0,192786,Rapgef6
chr11,55460934,55461289,0,11927,Atox1
chr11,58008615,58008827,-237,73158,Larp1
chr11,58009211,58010092,147,73158,Larp1
chr11,59163310,59163770,0,216792,Iba57
chr11,59662147,59663016,0,26936,Mprip
chr11,59839162,59839858,0,103850,Nt5m
chr11,60726841,60727264,0,14248,Flii
chr11,60728252,60728662,0,237781,Mief2
chr11,62550912,62551819,0,22187,Ubb
chr11,62602622,62603171,0,100217426,Snord49b
chr11,62648021,62648943,0,192976,Lrrc75a
chr11,62731581,62731967,0,170740,Zfp287
chr11,69122148,69123102,1744,84653,Hes7
chr11,69323596,69324008,0,216846,Cntrob
chr11,69409903,69411877,1798,216850,Kdm6b
chr11,69581407,69581695,1002,22059,Trp53
chr11,69604946,69605847,0,11932,Atp1b2
chr11,69662547,69662797,0,24070,Mpdu1
chr11,69681401,69682147,0,80886,Senp3
chr11,69846305,69846671,0,70310,Plscr3
chr11,69981202,69981639,0,54351,Elp5
chr11,72042198,72042405,-50,109212,Pimreg
chr11,72214904,72215645,0,67279,Med31
chr11,72441058,72441539,0,18432,Mybbp1a
chr11,72607025,72608501,0,67128,Ube2g1
chr11,74723409,74724703,0,18472,Pafah1b1
chr11,74770764,74771134,0,67493,Mettl16
chr11,75170259,75170615,-740,15248,Hic1
chr11,75486650,75487238,0,192159,Prpf8
chr11,75651485,75652026,0,17913,Myo1c
chr11,75679121,75679708,0,12928,Crk
chr11,76217134,76217718,0,13168,Dbil5
chr11,76494492,76495221,0,109934,Abr
chr11,77512827,77513621,0,216964,Trp53i13
chr11,78164980,78165865,0,22032,Traf4
chr11,78188606,78189478,0,19376,Rab34
chr11,78301498,78301859,0,54141,Spag5
chr11,79339192,79340229,0,18015,Nf1
chr11,79992475,79993854,0,52615,Suz12
chr11,80476520,80478056,0,12569,Cdk5r1
chr11,86257125,86257397,0,70422,Ints2
chr11,86257542,86257773,0,70422,Ints2
chr11,86357279,86358424,0,327987,Med13
chr11,86683637,86684148,0,217057,Ptrh2
chr11,87073962,87074244,0,66569,Gdpd1
chr11,87126795,87127706,0,68729,Trim37
