gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
1810010H24Rik,chr11,107027745,107028594,0.4870292967836864,321.30439816335024,659.7229371728273,both,1849,255.4369322,0.930792874,4.72303e-05,up-regulated
6530402F18Rik,chr2,29251508,29253279,0.938147165910085,196.93821745890284,209.9225202773549,both,273,433.5962507,1.045942663,2.37731e-10,up-regulated
A930024E05Rik,chr5,122989112,122989387,0.9549056800399286,8.66147134190587,9.070499341404794,both,242,93.65397781,0.864969276,0.015611149,up-regulated
Abcg2,chr6,58640332,58640723,1.100966026988815,55.22822807538822,50.16342622890878,both,54953,230.7975111,0.825215883,0.000580554,up-regulated
Adamts10,chr17,33524151,33524369,0.2673999884180215,50.94247059712057,190.5103694974105,both,53,501.3337017,0.90147865,3.70699e-06,up-regulated
Angptl6,chr9,20878027,20878599,1.2159381183966314,3899.5657813003386,3207.0429590959866,both,1128,134.2834034,0.928815804,0.000578751,up-regulated
Bend5,chr4,111414759,111415513,1.067253596277846,281.5002384790796,263.76133981730294,both,247,155.1324455,0.57784885,0.031642202,up-regulated
Bhlhe22,chr3,18054413,18055885,1.4429682945370623,149.3115748950753,103.47529842502732,both,239,5793.378838,0.722166017,2.46552e-13,up-regulated
Bnip3,chr7,138909270,138909987,0.5627499745525543,216.386226258787,384.515745968424,both,468,2433.476117,0.676104026,3.26578e-07,up-regulated
Bola2,chr7,126695342,126696351,2.2847271708858474,920.135210432306,402.7330799745101,both,59,978.5647298,0.63771596,3.26578e-07,up-regulated
Cacna1g,chr11,94473317,94474632,2.903679512107627,166.59607509050466,57.37412630968402,both,434,1449.883584,0.591715842,7.22142e-08,up-regulated
Ccdc124,chr8,70873273,70873557,0.9861116764785336,607.8945066701498,616.4560476973348,both,67,2388.909685,0.544872694,2.15112e-06,up-regulated
Ccdc13,chr9,121838954,121839539,1.0061263050999998,107.095336923331,106.44323320091178,both,78,112.2702358,0.711794787,0.013789938,up-regulated
Cdh20,chr1,104768481,104768920,3.1642969383839925,264.3807059577682,83.55116827082212,both,48,522.3004001,0.514485801,0.000236553,up-regulated
Cgn,chr3,94786305,94786988,1.676081079006451,432.4773579456148,258.0289004885009,both,496,176.0273102,0.68360471,0.011216114,up-regulated
Chac1,chr2,119350935,119351593,2.5583379970396325,1378.505764116444,538.8286323822633,both,294,365.2865557,0.514306615,0.012755865,up-regulated
Coa4,chr7,100536969,100537241,1.967490072581569,541.3152954165956,275.1298738226053,both,102,185.1583599,0.587498572,0.009346389,up-regulated
Cox14,chr15,99725628,99726125,2.2720021024373054,4450.58531759975,1958.88257005808,both,10,2668.186725,0.527911124,5.31106e-05,up-regulated
Crhr2,chr6,55117390,55118156,0.2281714278757741,7.988981438990263,35.01306676898999,both,14860,85.6680422,0.805205697,0.033871571,up-regulated
Csrp2,chr10,110919752,110920283,1.5153745638052178,228.67264490044488,150.90173107184202,both,425,237.3457204,0.778173084,0.004381356,up-regulated
Cyb5r1,chr1,134405951,134406174,1.7553230007190357,272.9791561006268,155.51505676664976,both,392,590.1857361,0.561034635,0.000600504,up-regulated
D8Ertd738e,chr8,84249341,84249831,1.533660773966789,103.57561219082818,67.53489034144854,both,112,1730.700802,0.560183027,5.15964e-09,up-regulated
Dctpp1,chr7,127260498,127260785,1.4831525176789508,1407.556550358904,949.030213400878,both,76,411.6580643,0.553033167,0.000675833,up-regulated
Ddit4,chr10,59951231,59952395,2.30029004838339,4978.157889727455,2164.1435579943627,both,625,4457.335273,0.731140298,1.09103e-15,up-regulated
Dusp1,chr17,26507982,26508904,1.269316916252091,2621.0105917294964,2064.898496325526,both,385,708.761751,0.545063587,0.01237971,up-regulated
Dynlrb1,chr2,155236468,155236906,1.3330188039955582,436.37313495014337,327.3570737653281,both,65,7407.915411,0.624730699,1.00107e-09,up-regulated
Ecel1,chr1,87153912,87155085,0.456794697573264,2.9985143744473337,6.564249520357907,both,1436,116.638633,0.906302322,0.006260885,up-regulated
Efcc1,chr6,87730712,87731583,2.727833322744918,216.88603349254845,79.5085358346983,both,157,126.6552914,0.658520269,0.017089052,up-regulated
Efnb1,chrX,99136111,99137250,3.784201142538397,933.0817234243756,246.5729722808749,both,19,723.5209673,0.525809879,0.000194053,up-regulated
Eif2b3,chr4,117019269,117019674,2.931875138166837,263.6897408203611,89.93893955021355,both,133,433.6996287,0.502615127,0.005765894,up-regulated
Eif4ebp1,chr8,27260287,27260749,2.2965419510777494,1010.504593869273,440.011380325559,both,42,373.1449833,0.568188111,0.002266512,up-regulated
Emx1,chr6,85187497,85188423,0.800680659485654,103.90971632191304,129.77672820105732,both,59,382.4189629,0.548086724,0.000580627,up-regulated
Epha10,chr4,124881460,124881974,0.7890399333668251,43.701670290860015,55.38587901931078,both,561,106.754852,0.756748661,0.033043096,up-regulated
Ephb6,chr6,41605163,41605844,3.9595529049750806,239.7641723549602,60.55334481165852,both,319,906.6164751,0.56830508,2.22726e-06,up-regulated
Fchsd1,chr18,37969709,37969968,1.446804438810446,192.40428864598263,132.98569142086427,both,194,191.1027943,0.672705664,0.008341494,up-regulated
Fkbp1b,chr12,4841210,4841687,2.8336354110389417,46.21442408719207,16.309234387442853,both,92,942.8060649,0.576114265,3.96861e-05,up-regulated
Fosb,chr7,19308620,19310450,1.7782659012098014,996.456281413742,560.3528025453485,both,399,433.1902386,0.717521343,0.000571837,up-regulated
Fzd8,chr18,9212147,9214929,0.931590726840086,1110.5741871214314,1192.1267087838553,both,709,468.8873125,1.119012171,1.07006e-09,up-regulated
Gadd45g,chr13,51848024,51848252,0.9184560547261708,1810.040196475294,1970.7422986230308,both,216,942.9165735,0.765247138,6.9432e-06,up-regulated
Gale,chr4,135963545,135964223,1.2985350555456256,476.9731433376713,367.3163395171138,both,182,207.0336541,0.541538635,0.0125014,up-regulated
Galk1,chr11,116012347,116012848,0.3663410089587585,107.2358772123402,292.721466038252,both,129,274.9255081,0.841566439,7.43812e-06,up-regulated
Gdf11,chr10,128891065,128891677,1.6328874696063125,141.06771064026904,86.39156908606833,both,41,709.8836794,0.517272234,0.008905731,up-regulated
Gipr,chr7,19157426,19157629,1.22281954892523,115.97937192013814,94.84586014516664,both,1365,126.6396899,1.34891301,0.000286543,up-regulated
Gls2,chr10,128194009,128195213,1.981656897618103,280.61002873247566,141.60374031940705,both,448,117.1355995,0.917549234,0.001814095,up-regulated
Gpr139,chr7,119184311,119184754,0.758704954655236,36.24636691474155,47.77399526962665,both,151,87.61304972,0.85421715,0.007703139,up-regulated
Grk4,chr5,34659863,34661044,1.190988554644087,4518.1542304549575,3793.616834382725,both,516,107.3171221,0.753492199,0.019345085,up-regulated
Grp,chr18,65873376,65873733,6.264795617788021,48.39140728623729,7.724339346177005,both,556,984.3774719,0.863890733,1.24356e-09,up-regulated
Hes6,chr1,91414213,91414442,1.3574789322921523,552.7614233628565,407.1970549329254,both,404,429.6554347,0.631325464,4.57412e-05,up-regulated
Hk2,chr6,82773252,82774818,1.1096749559831516,815.7949247441544,735.1656630128912,both,364,235.1877671,1.070274727,9.26365e-05,up-regulated
Hmgb2,chr8,57511148,57512876,1.0255869296139857,4099.158415265118,3996.890265370264,both,759,967.0984307,0.535017003,0.001876259,up-regulated
Hmgn5,chrX,109013333,109013641,1.7912113338222382,360.6682657441986,201.35439014589875,both,237,409.8601266,0.712161747,2.61056e-05,up-regulated
Hscb,chr5,110839442,110839856,1.3859614057216822,1181.1584428674005,852.2303997724675,both,79,238.6532068,0.533285983,0.01237971,up-regulated
Htr1a,chr13,105444636,105445143,4.77733512084236,11.804313944639654,2.470899287165408,both,943,824.8807948,0.609682448,0.000131609,up-regulated
Hyls1,chr9,35569662,35570530,1.4854371168188425,791.9707198956884,533.15667888503,both,132,202.3223076,0.662751908,0.00404599,up-regulated
Kcns3,chr12,11150132,11150540,0.2936618150900741,7.888315500018398,26.861904049727524,both,302,188.3679937,0.57653403,0.015974637,up-regulated
Lmo1,chr7,109174700,109175336,1.3744679125442605,426.0408064999153,309.9678083508523,both,129,926.3286776,0.522354746,2.74866e-06,up-regulated
Lonrf3,chrX,36328331,36329513,0.8496080779340441,47.45838917231959,55.85915483256955,both,22,154.7850613,0.549210096,0.040744643,up-regulated
Lrrc75b,chr10,75559849,75560355,1.4588118754308042,68.02858859351203,46.63287277766531,both,25,438.8127012,0.65112148,0.000175449,up-regulated
Maff,chr15,79347309,79348233,1.3103136635214307,540.9431241849926,412.8348343183901,both,232,154.4167551,1.331572982,4.41014e-06,up-regulated
Mapkapk5,chr5,121545106,121546048,1.132575296770467,396.9949315668627,350.5240955712983,both,143,122.3012391,0.685697624,0.045180814,up-regulated
