chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr15,79834017,79834501,484,1194,CpG:,126.58576182491522,43.43551729681078,2.9143376136148764,0.2,both,False,3,2,3,2,"93.46583536439691,80.0521477293377,206.23930238101107","35.116307841844794,51.754726751776765",1,1,11.4812;23.412;12.7883,10.1375;8.30158,79834017,79834501,484,56.58914293003526,8.319209454965986,0.4470419272611836,0.19153011113273463,3,2
chr15,79883409,79883635,226,1194,CpG:,495.08335951858567,483.3068148615086,1.0243666017009332,1.0,both,False,3,2,3,2,"470.6571591807678,401.8582911871176,612.7346281878716","415.4282600120106,551.1853697110066",1,1,19.9942;46.599;15.6117,35.456;37.8678,79883409,79883635,226,87.80541678021659,67.87855484949802,0.1773548132694214,0.14044609503168,3,2
chr15,79927777,79928048,271,1194,CpG:,111.61794674675109,106.8680287287244,1.0444465765349145,0.8,both,False,3,2,3,2,"122.00165158092315,50.866559961185246,161.9856286981449","112.22574334654861,101.5103141109002",1,1,6.17333;10.9541;5.44103,8.29909;7.11448,79927777,79928048,271,45.95452718941988,5.357714617824207,0.41171270865325693,0.050133933240448555,3,2
chr15,79932385,79932801,416,1194,CpG:,76.77390813827515,21.04813557290114,3.6475396061739227,1.0,both,False,3,1,3,2,"135.68282873584673,37.639534546778755,56.99936113219995","0.0,42.09627114580228",1,0,7.14788;8.4777;8.88764,9.03373,79932385,79932801,416,42.39808498688465,21.04813557290114,0.5522460171041801,1.0,3,1
chr15,80001637,80001856,219,1195,CpG:,15.598878899665728,0.9540229235609917,16.35063321271281,0.6666666666666666,both,False,2,1,3,2,"24.551158247473033,22.24547845152415,0.0","0.0,1.9080458471219834",1,0,3.82037;2.92588,6.7798,80001637,80001856,219,11.070164317515472,0.9540229235609917,0.7096769190093973,1.0,2,1
chr15,80012334,80014805,2471,1195,CpG:,6.437417431783374,0.5325840450114733,12.08713909490979,0.2,both,False,3,2,3,2,"9.619622845149918,7.787001935927215,1.9056275142729886","0.21781619373770775,0.8473518962852389",2,0,"6.48322,3.33654;6.46844;5.15575",,80012334,80014805,2471,3.290639729248874,0.31476785127376555,0.5111738929655304,0.5910200544347599,3,0
chr15,80083159,80083585,426,1195,CpG:,390.70573163816067,323.72770955976745,1.2068961664402336,1.0,both,False,3,2,3,2,"405.7468738824549,404.77541147151464,361.59490956051246","422.9669028626921,224.48851625684281",1,1,12.4064;31.5214;22.328,16.1471;14.0204,80083159,80083585,426,20.58827993999394,99.23919330292465,0.05269510599107643,0.3065514331098767,3,2
chr15,80091111,80091883,772,1196,CpG:,14.867777184707103,22.699608181115877,0.6549794633493197,0.8,both,False,3,2,3,2,"5.597233300999656,12.49585210474044,26.51024614838121","33.264234098128085,12.134982264103668",1,1,4.06682;6.97721,7.76965;5.38096,80091111,80091883,772,8.700883021372702,10.564625917012208,0.5852174748974831,0.4654100560996057,2,2
chr15,80133017,80133591,574,1196,CpG:,233.088340188845,218.64599671928727,1.0660535463089214,0.8,both,False,3,2,3,2,"140.32453800161542,171.92612382842273,387.0143587364968","202.52520308178893,234.76679035678558",1,1,6.25482;21.4271;6.93144,9.82226;12.7169,80133017,80133591,574,109.60407366559969,16.120793637498323,0.47022546720612435,0.07373011113574288,3,2
chr15,80173238,80174282,1044,1196,CpG:,14.23601936867715,13.808651334709591,1.0309492957428306,1.0,both,False,3,2,3,2,"12.284731357033682,17.10650276132927,13.316823987668501","5.371059780833365,22.24624288858582",1,1,"4.60678;9.68127,6.72423;4.29791","10.2423;5.50629,6.32322",80173238,80174282,1044,2.073010689821512,8.437591553876228,0.14561729905922022,0.6110366138847606,3,2
chr15,80211358,80211956,598,1196,CpG:,32.40185876195646,7.95692587536713,4.0721579249927915,1.0,both,False,3,1,3,2,"14.42348226815163,52.57320404690643,30.208889970811313","0.0,15.91385175073426",1,0,4.87024;4.5797;3.3499,4.27596,80211358,80211956,598,15.65156333061338,7.95692587536713,0.4830452303862928,1.0,3,1
chr15,80212122,80212389,267,1196,CpG:,16.1661391835683,10.784039561668138,1.4990801073311,1.0,both,False,3,2,3,2,"11.365534135911348,32.59592731347245,4.536956101321103","8.366303568922179,13.201775554414098",1,0,4.87024;4.5797;3.3499,4.27596,80212122,80212389,267,11.947407612498386,2.4177359927459596,0.7390390170982848,0.22419576439053515,3,1
chr15,80233876,80234421,545,1197,CpG:,246.85478341193007,180.33641101679672,1.3688571377243266,0.4,both,False,3,2,3,2,"291.863873021537,188.39449897643624,260.30597823781704","146.65068289380554,214.02213913978787",1,1,24.4801;30.9743;24.9416,17.6737;18.881,80233876,80234421,545,43.29879769696629,33.685728122991165,0.17540189863249672,0.18679382567868472,3,2
chr15,80255094,80256136,1042,1197,CpG:,278.7727440622321,182.96336153006598,1.5236533791844549,0.2,both,False,3,2,3,2,"194.66361307960554,240.64350095591482,401.011118151176","191.09936440791827,174.82735865221372",1,1,20.3751;35.0334;12.9295,14.6708;23.1048,80255094,80256136,1042,88.45037251555598,8.136002877852277,0.3172848651796844,0.044467935054392324,3,2
chr15,80263905,80264458,553,1197,CpG:,96.34945331128553,97.60805075767888,0.9871055979847612,0.8,both,False,3,2,3,2,"37.76104605090122,47.16276665234005,204.12454723061532","130.15893975994254,65.05716175541524",1,1,6.85291;19.5363;5.58185,16.2721;10.1617,80263905,80264458,553,76.30509480393887,32.55088900226365,0.7919618864614892,0.3334856986651058,3,2
chr15,80287124,80288381,1257,1197,CpG:,6.746635013409365,7.660784580068354,0.8806715477893216,1.0,both,False,3,2,3,2,"4.053458896248514,10.962707880288718,5.22373826369086","12.120608163619668,3.200960996517039",1,0,4.7535;3.1761,3.53422,80287124,80288381,1257,3.019253910443499,4.459823583551314,0.44751997172554026,0.58216277157235,2,1
chr15,80372166,80372656,490,1198,CpG:,22.855477448547777,0.0,inf,1.0,exo_only,False,3,0,3,2,"8.824243759622378,37.15026313236782,22.59192545365314","0.0,0.0",1,0,3.42118;6.98707,5.45322,80372166,80372656,490,11.565550516275975,0.0,0.5060297052342192,0.0,2,1
chr15,80671431,80672139,708,1200,CpG:,19.629313957893242,24.816223628776896,0.7909871482271414,0.8,both,False,3,2,3,2,"8.787020292659264,17.114246730750562,32.9866748502699","34.38556716132299,15.246880096230804",1,1,3.84484;8.32277,6.14241;4.53177,80671431,80672139,708,10.038259893849688,9.569343532546092,0.5113912750788294,0.385608369576807,2,2
chr15,80710963,80712149,1186,1200,CpG:,401.6721325127043,353.0006131418238,1.1378794187853887,0.8,both,False,3,2,3,2,"402.5794404578249,303.20782051199,499.2291365682978","376.489992693343,329.5112335903045",1,1,46.7995;48.3839;53.5076,47.7572;58.6348,80710963,80712149,1186,80.02793884176612,23.48937955151925,0.19923697056388384,0.06654203612411859,3,2
chr15,80948113,80948758,645,1202,CpG:,194.55891167470654,151.83283052888027,1.2814021249356824,1.0,both,False,3,2,3,2,"237.73650470630142,163.29358117746753,182.64664914035058","38.39591961498408,265.2697414427765",1,1,14.459;13.1965;13.4749,7.72792;38.9224,80948113,80948758,645,31.536896009758873,113.4369109138962,0.16209432782234667,0.7471171453417597,3,2
chr15,80977727,80978251,524,1202,CpG:,23.065809854720992,28.60388498406374,0.8063873095410568,0.8,both,False,3,2,3,2,"11.550199461347274,20.724087720608892,36.923142382206805","44.945945561387155,12.26182440674032",1,0,4.36192;4.64647;4.2365,6.38866,80977727,80978251,524,10.489973149992387,16.342060577323416,0.45478451509238266,0.5713231117531122,3,1
chr15,81190166,81191037,871,1204,CpG:,753.9102903549306,416.7580968115551,1.8089877464236168,0.4,both,False,3,2,3,2,"763.3566603983585,451.72407871820076,1046.6501319482325","277.63019026571243,555.8860033573978",1,1,43.0913;76.2108;38.2007,25.642;57.0768,81190166,81191037,871,242.96937753993288,139.1279065458427,0.3222788979648311,0.3338337217926973,3,2
