seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,4491701,4493673,62,20671,Sox17
chr1,4807559,4808103,0,18777,Lypla1
chr1,6214430,6215332,0,12421,Rb1cc1
chr1,6359082,6359442,0,620393,Alkal1
chr1,9797821,9798652,0,170755,Sgk3
chr1,9848165,9848530,0,170755,Sgk3
chr1,10993486,10994005,21,109294,Prex2
chr1,14755151,14755803,0,17681,Msc
chr1,16092956,16093371,0,75799,4930444P10Rik
chr1,16519743,16520093,0,29819,Stau2
chr1,17145467,17145795,0,14545,Gdap1
chr1,23921719,23922554,0,98366,Smap1
chr1,30873108,30874026,0,213109,Phf3
chr1,32172540,32173046,0,170771,Khdrbs2
chr1,33719825,33720450,0,19335,Rab23
chr1,34472754,34472966,34,19253,Ptpn18
chr1,36368684,36369330,0,226976,Kansl3
chr1,37540315,37540920,96,269181,Mgat4a
chr1,38835801,38836776,0,381338,Lonrf2
chr1,38897864,38898202,0,98388,Chst10
chr1,40266556,40266876,0,16177,Il1r1
chr1,42696574,42698657,806,18993,Pou3f3
chr1,43092247,43092816,0,73122,Tgfbrap1
chr1,52630541,52630942,0,227094,Nemp2
chr1,52726791,52727529,0,98682,Mfsd6
chr1,54925725,54926617,0,329154,Ankrd44
chr1,57774698,57775632,0,67198,Spats2l
chr1,58795582,58795852,105,12370,Casp8
chr1,61638736,61639406,0,72823,Pard3b
chr1,64956498,64956870,0,241075,Plekhm3
chr1,66175311,66175645,0,17756,Map2
chr1,72536961,72537217,-31,381270,Marchf4
chr1,72824693,72824937,190,16008,Igfbp2
chr1,72825362,72825653,40,16008,Igfbp2
chr1,74236580,74237193,30,76709,Arpc2
chr1,74748732,74749045,0,241113,Prkag3
chr1,75168558,75168942,0,68818,Zfand2b
chr1,75236419,75236960,0,56812,Dnajb2
chr1,75360355,75360970,26,13346,Des
chr1,75387985,75389104,2375,11790,Speg
chr1,75521431,75521985,0,71728,Stk11ip
chr1,75546264,75546756,0,20536,Slc4a3
chr1,78196631,78197287,0,18505,Pax3
chr1,80758071,80758785,0,210293,Dock10
chr1,84284316,84284612,0,98496,Pid1
chr1,84695498,84695745,-94,100628595,Mir5126
chr1,85894474,85894906,0,64294,Itm2c
chr1,86018289,86018836,221,70060,Spata3
chr1,86303140,86303984,0,227327,B3gnt7
chr1,86587037,86587467,0,26895,Cops7b
chr1,86669612,86670874,0,18159,Nppc
chr1,86703618,86704161,0,208718,Dis3l2
chr1,87153912,87155085,0,13599,Ecel1
chr1,87264206,87264956,0,98363,Efhd1
chr1,87475331,87475685,2792,73234,Snorc
chr1,87853349,87853897,62,227333,Dgkd
chr1,89930082,89931398,0,14472,Gbx2
chr1,92641726,92642045,0,66915,Cops9
chr1,92831246,92831553,-92,14733,Gpc1
chr1,93305704,93305961,0,69821,Mterf4
chr1,95667365,95667768,0,20452,St8sia4
