seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr1,10232143,10233428,0,211673,Arfgef1
chr1,12990718,12991200,0,240726,Slco5a1
chr1,33907457,33907693,75,320705,Bend6
chr1,34750258,34751085,0,226970,Arhgef4
chr1,39193418,39194435,0,18143,Npas2
chr1,52952626,52952957,0,67080,1700019D03Rik
chr1,54194342,54195242,0,329152,Hecw2
chr1,56970858,56971119,-293,329160,9130024F11Rik
chr1,58713384,58713657,67,12633,Cflar
chr1,74124244,74124923,0,21961,Tns1
chr1,74771686,74772209,0,22420,Wnt6
chr1,74782669,74783024,230,22420,Wnt6
chr1,75421988,75423440,-70,11790,Speg
chr1,75450376,75450680,0,241118,Asic4
chr1,86045856,86046583,0,72792,2810459M11Rik
chr1,87098682,87098940,2666,76768,Alpi
chr1,88205329,88205799,0,15504,Dnajb3
chr1,93100328,93100711,1111,16560,Kif1a
chr1,93101580,93102109,0,16560,Kif1a
chr1,118321756,118322057,0,67949,Nifk
chr1,120602843,120603990,425,13798,En1
chr1,128590909,128591764,526,12767,Cxcr4
chr1,132067625,132068248,0,213006,Mfsd4a
chr1,132391390,132391882,-109,68875,Tmcc2
chr1,134405951,134406174,0,72017,Cyb5r1
chr1,135729162,135729379,15,13007,Csrp1
chr1,156204683,156205085,0,329274,Fam163a
chr1,163929784,163930411,0,240880,Scyl3
chr1,170885006,170885507,0,80915,Dusp12
chr1,171195925,171196155,113,66425,Pcp4l1
chr1,172325700,172326579,1529,16524,Kcnj9
chr1,172500078,172500860,0,21346,Tagln2
chr1,177448273,177448537,2452,30928,Zbtb18
chr1,178336419,178338012,0,51810,Hnrnpu
chr1,183221214,183221544,0,68897,Disp1
chr1,186704280,186704525,0,21808,Tgfb2
chr1,191317791,191318143,51,66208,Nenf
chr1,192854886,192855455,0,100503471,Gm15867
chr10,22158441,22158777,0,379043,Raet1e
chr10,37136112,37137316,1604,17118,Marcks
chr10,61418357,61418682,385,18119,Nodal
chr10,61715274,61715578,0,71361,Aifm2
chr10,61978049,61979302,0,12817,Col13a1
chr10,75837191,75837515,0,14872,Gstt2
chr10,79533372,79533914,0,50784,Plpp2
chr10,79612281,79612492,1508,237397,C2cd4c
chr10,79916807,79917184,0,109284,R3hdm4
chr10,79959868,79960557,0,216156,Wdr18
chr10,80057643,80057877,1645,625249,Gpx4
chr10,80171798,80172032,0,12696,Cirbp
chr10,80341167,80343018,2220,66548,Adamtsl5
chr10,80348380,80348711,0,66548,Adamtsl5
chr10,80606488,80606948,0,56214,Scamp4
chr10,80807029,80807650,1786,11705,Amh
chr10,81105725,81106291,0,26396,Map2k2
chr10,81135307,81135560,87,16969,Zbtb7a
chr10,81357375,81357954,0,73822,Mfsd12
chr10,81363994,81364952,0,432479,Tektip1
chr10,81430029,81431239,0,18029,Nfic
chr10,84533767,84534328,0,216197,Ckap4
chr10,86685463,86685798,0,66263,1810014B01Rik
chr10,88379072,88379755,0,432486,Gnptab
chr10,112928728,112929096,0,382423,Atxn7l3b
chr10,121586242,121586510,231,56480,Tbk1
chr10,122985224,122986608,0,387251,Mirlet7i
chr10,127049020,127049263,349,13115,Cyp27b1
chr10,127059284,127060460,0,216438,Marchf9
chr10,127288692,127289174,0,110962,Mbd6
chr10,128747783,128748685,0,78428,Pym1
chr10,128909881,128910349,182,12512,Cd63
chr11,4266612,4267106,0,16878,Lif
chr11,5057945,5058535,0,75668,Rasl10a
chr11,5151984,5152559,0,140703,Emid1
chr11,5861773,5862357,0,11568,Aebp1
chr11,19019691,19020072,-706,17268,Meis1
chr11,22002804,22003059,0,18423,Otx1
chr11,22003780,22004051,-883,18423,Otx1
chr11,30024479,30024998,1035,237711,Eml6
chr11,45851701,45852544,0,216705,Clint1
chr11,45944310,45945125,0,72290,Lsm11
chr11,51289767,51290464,0,237759,Col23a1
chr11,52396333,52396823,0,213673,9530068E07Rik
chr11,58938387,58938749,35,108660,Rnf187
chr11,60210359,60210771,0,20787,Srebf1
chr11,60476668,60477169,-2746,17910,Myo15a
chr11,62648021,62648943,0,192976,Lrrc75a
chr11,69008297,69008533,0,237823,Pfas
chr11,69326279,69326842,21,16499,Kcnab3
chr11,69332081,69332319,1757,16499,Kcnab3
chr11,69399725,69400065,-1491,67020,Tmem88
chr11,69546513,69546913,-1957,327954,Dnah2
chr11,69766014,69766578,0,75580,Zbtb4
chr11,69965385,69966864,0,53624,Cldn7
chr11,70226432,70226878,2799,12029,Bcl6b
chr11,70228975,70229457,220,12029,Bcl6b
chr11,72042198,72042405,-50,109212,Pimreg
chr11,73137871,73138390,0,14841,Haspin
chr11,76243391,76243955,0,276919,Gemin4
chr11,78343381,78343848,0,22248,Unc119
chr11,78511866,78512482,0,195040,Tmem199
chr11,79660415,79661069,0,268451,Rab11fip4
chr11,80377885,80378102,0,70591,5730455P16Rik
chr11,82781015,82781677,0,100503272,Gm11423
chr11,83941927,83942374,0,78394,Ddx52
chr11,84129616,84129832,0,107476,Acaca
chr11,84522678,84522898,0,16869,Lhx1
chr11,84879780,84880511,0,66196,Myo19
chr11,88999234,89000002,0,217069,Trim25
chr11,90389629,90389855,0,217082,Hlf
chr11,95145051,95146306,0,13394,Dlx4
chr11,95413810,95414131,0,20747,Spop
chr11,96034863,96035086,0,27681,Snf8
chr11,97534456,97535279,1666,56013,Srcin1
chr11,97628255,97629965,0,103551,Epop
chr11,100356431,100356663,-303,15114,Hap1
chr11,100440746,100441142,0,68106,Nt5c3b
chr11,100574880,100575100,0,12799,Cnp
chr11,100860284,100860610,0,20850,Stat5a
chr11,101173668,101174298,1145,12777,Ccr10
chr11,101225891,101226550,0,14055,Ezh1
chr11,101417026,101417491,0,69684,Aarsd1
chr11,101442488,101442853,42,19942,Rpl27
chr11,102087178,102087735,720,50997,Mpp2
chr11,102316660,102319603,0,21429,Ubtf
chr11,102818491,102819658,0,14615,Gjc1
chr11,102948559,102948787,-1871,23829,C1ql1
chr11,103016861,103017242,0,68087,Dcakd
chr11,105943715,105944452,0,13056,Cyb561
chr11,107131627,107132223,0,207165,Bptf
chr11,115974662,115975209,0,192897,Itgb4
chr11,116827684,116828156,0,67622,Mxra7
chr11,116918621,116919457,0,268510,Mgat5b
chr11,117783094,117783510,436,217356,Tmc8
chr11,119490996,119491996,0,338371,Endov
chr11,119546892,119549732,0,100503830,Gm11762
chr11,120011987,120012305,103,11302,Aatk
chr11,120608514,120608920,9,208990,Npb
chr11,120617581,120618028,0,68671,Pcyt2
chr11,120796029,120796548,0,68730,Dus1l
chr12,13248795,13249277,0,104721,Ddx1
chr12,28649525,28649834,0,19819,Rnaseh1
chr12,53252691,53253666,0,27386,Npas3
chr12,54862297,54863200,0,12632,Cfl2
chr12,56696494,56697281,765,18511,Pax9
chr12,71136305,71136674,0,30056,Timm9
chr12,73997631,73998000,0,238266,Syt16
chr12,76709476,76710690,0,20741,Sptb
chr12,80114375,80114598,-1362,12192,Zfp36l1
chr12,80434954,80435737,708,320808,Dcaf5
chr12,84148115,84148569,0,70481,Pnma1
chr12,84569867,84570336,27,12677,Vsx2
