gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Rgs20,chr1,5019539,-,5019039,5022039,5018557,5019711,623,77,1,5.392276666666668,15.895533333333333,1,8.81953,33.78635,common
Rgs20,chr1,5018735,-,5018235,5021235,5018557,5019711,623,77,1,5.392276666666668,15.895533333333333,1,8.81953,33.78635,common
Rgs20,chr1,5019379,-,5018879,5021879,5018557,5019711,623,77,1,5.392276666666668,15.895533333333333,1,8.81953,33.78635,common
Rgs20,chr1,5019379,-,5018879,5021879,5018557,5019711,623,77,1,5.392276666666668,15.895533333333333,1,8.81953,33.78635,common
Rb1cc1,chr1,6214645,+,6212145,6215145,6214430,6215332,632,107,1,5.469475,17.933915,1,7.571995,25.6326,common
Rb1cc1,chr1,6214663,+,6212163,6215163,6214430,6215332,632,107,1,5.469475,17.933915,1,7.571995,25.6326,common
Rb1cc1,chr1,6215008,+,6212508,6215508,6214430,6215332,632,107,1,5.469475,17.933915,1,7.571995,25.6326,common
4732440D04Rik,chr1,6215293,-,6214793,6217793,6214430,6215332,632,107,1,5.469475,17.933915,1,7.571995,25.6326,common
4732440D04Rik,chr1,6214590,-,6214090,6217090,6214430,6215332,632,107,1,5.469475,17.933915,1,7.571995,25.6326,common
4732440D04Rik,chr1,6215292,-,6214792,6217792,6214430,6215332,632,107,1,5.469475,17.933915,1,7.571995,25.6326,common
Pcmtd1,chr1,7088920,+,7086420,7089420,7088491,7089271,639,85,1,15.0682,75.30085,1,17.15465,106.4278,common
Pcmtd1,chr1,7088930,+,7086430,7089430,7088491,7089271,639,85,1,15.0682,75.30085,1,17.15465,106.4278,common
Pcmtd1,chr1,7089104,+,7086604,7089604,7088491,7089271,639,85,1,15.0682,75.30085,1,17.15465,106.4278,common
Pcmtd1,chr1,7089166,+,7086666,7089666,7088491,7089271,639,85,1,15.0682,75.30085,1,17.15465,106.4278,common
Gm26901,chr1,7397801,-,7397301,7400301,7397746,7398594,641,64,1,13.809066666666666,72.05753333333332,1,16.5565,83.6591,common
Gm26901,chr1,7397795,-,7397295,7400295,7397746,7398594,641,64,1,13.809066666666666,72.05753333333332,1,16.5565,83.6591,common
Gm26901,chr1,7397869,-,7397369,7400369,7397746,7398594,641,64,1,13.809066666666666,72.05753333333332,1,16.5565,83.6591,common
Adhfe1,chr1,9547948,+,9545448,9548448,9545269,9546268,657,97,1,7.495953333333333,33.30313,2,9.264966666666666,33.58976666666667,common
Adhfe1,chr1,9548055,+,9545555,9548555,9545269,9546268,657,97,1,7.495953333333333,33.30313,2,9.264966666666666,33.58976666666667,common
Adhfe1,chr1,9548092,+,9545592,9548592,9545269,9546268,657,97,1,7.495953333333333,33.30313,2,9.264966666666666,33.58976666666667,common
Adhfe1,chr1,9548107,+,9545607,9548607,9545269,9546268,657,97,1,7.495953333333333,33.30313,2,9.264966666666666,33.58976666666667,common
Adhfe1,chr1,9548119,+,9545619,9548619,9545269,9546268,657,97,1,7.495953333333333,33.30313,2,9.264966666666666,33.58976666666667,common
Mybl1,chr1,9700209,-,9699709,9702709,9699785,9700881,659,87,1,5.13915,14.2665,1,4.82029,9.540316666666667,common
Mybl1,chr1,9700024,-,9699524,9702524,9699785,9700881,659,87,1,5.13915,14.2665,1,4.82029,9.540316666666667,common
Mybl1,chr1,9699654,-,9699154,9702154,9699785,9700881,659,87,1,5.13915,14.2665,1,4.82029,9.540316666666667,common
Vcpip1,chr1,9748382,-,9747882,9750882,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
1700034P13Rik,chr1,9747648,+,9745148,9748148,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
1700034P13Rik,chr1,9747956,+,9745456,9748456,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
1700034P13Rik,chr1,9748481,+,9745981,9748981,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
1700034P13Rik,chr1,9748587,+,9746087,9749087,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
1700034P13Rik,chr1,9748589,+,9746089,9749089,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
1700034P13Rik,chr1,9748626,+,9746126,9749126,9747560,9748645,659,89,1,14.2085,83.21015,1,9.38658,42.2797,common
Snhg6,chr1,9944118,-,9943618,9946618,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Snhg6,chr1,9943223,-,9942723,9945723,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Snhg6,chr1,9942897,-,9942397,9945397,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Snhg6,chr1,9944103,-,9943603,9946603,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Snhg6,chr1,9944117,-,9943617,9946617,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Snord87,chr1,9942549,-,9942049,9945049,9943785,9944196,660,46,1,5.185976666666667,13.206883333333332,1,3.517535,4.69851,common
Prex2,chr1,10993465,+,10990965,10993965,10993486,10994005,668,56,1,4.544005,9.61713,1,8.850455,34.83885,common
Prex2,chr1,10993518,+,10991018,10994018,10993486,10994005,668,56,1,4.544005,9.61713,1,8.850455,34.83885,common
Tram1,chr1,13589910,-,13589410,13592410,13589162,13590177,688,101,1,4.257885,10.41953,1,6.17467,14.34685,common
Tram1,chr1,13589875,-,13589375,13592375,13589162,13590177,688,101,1,4.257885,10.41953,1,6.17467,14.34685,common
Eya1,chr1,14310200,-,14309700,14312700,14309747,14310036,694,35,1,6.13795,19.8675,1,7.046195,22.77935,common
Eya1,chr1,14310235,-,14309735,14312735,14309747,14310036,694,35,1,6.13795,19.8675,1,7.046195,22.77935,common
Eya1,chr1,14310119,-,14309619,14312619,14309747,14310036,694,35,1,6.13795,19.8675,1,7.046195,22.77935,common
Eya1,chr1,14309836,-,14309336,14312336,14309747,14310036,694,35,1,6.13795,19.8675,1,7.046195,22.77935,common
