chr,start,end,distanceToTSS,geneId,SYMBOL,category,exo_signal,endo_signal,enrichment,log2_enrichment,normalized_enrichment
chr5,131537191,131538947,0,319974,Auts2,Both,546.4466230303725,4.585564584402976,119.16670520550916,6.896837397516243,0.9833564547136447
chr17,57249286,57249536,0,106628,Trip10,Both,3261.9230959600595,32.97495671833533,98.9212244862874,6.628208192979152,0.9799842324763097
chr9,37145199,37145441,219,208076,Pknox2,Both,342.51747646742007,3.570297620346472,95.93527287906636,6.583989448727937,0.97936767555712
chr4,101550244,101550901,0,72685,Dnajc6,Both,435.45168471005474,5.08921292029441,85.56366014351467,6.418926292653936,0.9768956165129318
chr6,18514614,18515058,0,30785,Cttnbp2,Both,359.54899674752005,4.439118452310246,80.99558518435126,6.339771368239894,0.9756084428752672
chr3,109340495,109341153,0,57257,Vav3,Both,306.9953373879697,4.439118452310246,69.15682487098321,6.111799728355113,0.9714924384950722
chr7,29859939,29860162,0,233058,Zfp420,Both,277.6956878994343,4.081144882881027,68.04357499393623,6.0883870367488955,0.9710327861763294
chr11,28583291,28583837,158,216613,Ccdc85a,Both,248.0209923726571,3.785229403713256,65.52337148426251,6.033937687191153,0.9699353782681753
chr9,86695381,86696045,0,17436,Me1,Both,256.56160294162987,4.003356593873377,64.08662254425809,6.001951334676486,0.9692717194130018
chr13,109116426,109117027,0,238871,Pde4d,Both,240.82184229157644,3.868724330054999,62.24838519010034,5.959964507032716,0.9683786393282806
chr1,79858193,79859006,0,20720,Serpine2,Both,878.1044618178272,14.122419990415043,62.17804472702277,5.958333344776692,0.9683434330922787
chr3,102203760,102204765,0,229658,Vangl1,Both,152.71342991173523,2.505503537098844,60.95119310370808,5.929582556388403,0.967716521671311
chr5,108693944,108695163,0,116701,Fgfrl1,Both,964.1168558990444,16.192131595628272,59.54230610127619,5.895843193796969,0.9669652491159757
chr14,55490843,55491392,0,268747,Carmil3,Both,150.2454772796766,2.703575472576136,55.57288072913064,5.796309122037587,0.9646473721291311
chr11,98863489,98864070,0,68524,Wipf2,Both,251.5870325336334,4.585565608749621,54.86499463743044,5.777814058864559,0.9641994058536977
chr1,180725762,180726715,0,170760,Acbd3,Both,202.29066779078167,3.854412923334833,52.48287399777605,5.713774819965497,0.9626048517870757
chr11,117873019,117873496,0,71776,Tha1,Both,174.77893813876628,3.345750600198896,52.23908145705067,5.707057624447656,0.9624336118268033
chr14,54575687,54577650,0,16475,Ajuba,Both,525.1889461892788,10.218150111393856,51.39765421958924,5.683630611446737,0.9618303523356533
chr5,113771156,113773109,0,53890,Sart3,Both,225.1448786885259,4.431447868972089,50.80616659510655,5.66693170952753,0.961394557222674
chr12,8973788,8974262,0,74682,Wdr35,Both,366.1901402964802,7.475741785531638,48.98378659963822,5.614232397931036,0.9599870250723567
chr7,128460230,128460594,615,21843,Tial1,Both,974.2477623859196,20.43382313699444,47.678192957542606,5.57525765240314,0.9589138405005213
chr13,35968256,35969565,403,76487,Ppp1r3g,Both,226.28502771275373,4.921269894696003,45.98102371029009,5.522966681111311,0.9574296206840222
chr11,30954309,30954643,0,65257,Asb3,Both,206.7163011182049,4.755010776631949,43.4733612243515,5.442059739485074,0.9550292592028123
chr12,72070105,72071180,0,238252,Gpr135,Both,447.9888440855347,10.309862555471891,43.45245551772827,5.441365801573794,0.9550081097499242
chr11,106255313,106255573,223,56095,Ftsj3,Both,199.8642668842829,4.626312240337195,43.20163804372087,5.433014109886072,0.954752808074177
chr5,144223435,144223928,0,70381,Tecpr1,Both,682.6246213644528,16.28450947078282,41.918648061779045,5.389520283470292,0.9534002096915748
chr1,119420294,119422877,0,16324,Inhbb,Both,498.9733063286476,12.042185872769336,41.4354430001751,5.3727934414795415,0.9528695859262799
