chr,start,end,neu_signal,nsc_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr7,45215793,45216153,10.608803190598536,21.25248527500952,0.499179416116254,0.4,both,both,False,3,3,"18.41687135715062,4.0597618667522966,9.349776347892691","7.389899111477928,21.25424634368976,35.11331036986086",3068,360,CpG:,929,2,2,6.48918;5.25796,4.30926;3.92327,45215440,45218508
chr4,149698416,149698655,16.10909295735652,32.289901288847126,0.4988895076901511,0.4,both,both,False,3,3,"21.013611391970986,6.11763375370126,21.196033726397314","50.730172772156564,17.913209856732895,28.226321237651927",2432,239,CpG:,1727,2,1,10.2923;5.48285,5.04404,149697972,149700404
chr12,73044615,73046874,10.661584941737624,21.372290753785624,0.4988508281382595,0.7,both,both,False,3,3,"13.54055823260043,10.431545759180942,8.012650833431497","6.834929247936571,28.23059006735503,29.051352946065276",2656,2259,CpG:,1142,2,3,5.69847;6.27463,"8.73092,4.37365;5.30131;4.46347",73044370,73047026
chr15,85645974,85646308,10.053980753132205,20.18510818153007,0.4980890200198121,0.1,both,both,False,3,3,"12.846547989684295,5.342519077904982,11.972875191807331","23.428222322769297,20.274391440767904,16.852710781053002",3436,334,CpG:,1238,2,3,6.75351;3.09262,2.75021;5.37741;8.19693,85643578,85647014
chr9,108110489,108110745,6.38635611731209,12.827890772590896,0.4978492747192463,0.4,both,both,False,3,3,"12.028263005988373,0.6683802002488726,6.462425145699022","9.67854091931008,7.52978267764281,21.275348720819792",2621,256,CpG:,1409,2,1,10.0502;5.39242,4.17423,108108601,108111222
chr4,133887572,133888035,19.80662494073792,39.88190412568547,0.4966318779143169,0.2,both,both,False,3,3,"16.28632625874268,24.369098195795086,18.764450367675988","31.456039104550648,68.7789663107745,19.410706961731268",2358,463,CpG:,1606,2,2,7.2473;4.33438,9.01761;3.47505,133886350,133888708
chr3,131110256,131112543,8.92734809116717,17.98769847193373,0.4963029653347005,0.4,both,both,False,3,3,"12.251449378672422,2.1494901812255067,12.381104713603582","7.633247759312283,23.55086402244676,22.77898363404214",2471,2287,CpG:,1585,2,1,7.17688;4.21602,3.83983,131110329,131112800
chr5,9266123,9266516,23.7172820772055,47.98786519515047,0.4942349900491574,0.1,both,both,False,3,3,"30.434192421771726,14.49403339193801,26.22362041790676","43.5174295510176,36.1615386013749,64.28462743305889",2104,393,CpG:,655,2,2,7.09952;6.4367,6.92931;5.5243,9265466,9267570
chr6,85076195,85076474,9.32769405164647,18.87903742340472,0.4940767816945338,0.6666666666666666,both,both,False,2,2,"23.774116999083393,0.0,4.208965155856019","0.0,15.829194734334179,40.80791753587999",622,279,CpG:,1234,1,1,9.70108,6.07016,85076093,85076715
chr13,10360202,10360659,32.492023534355035,65.87703709534111,0.4932222966757092,0.1,both,both,False,3,3,"31.534499816507072,38.589292977104996,27.35227780945303","63.033165109234616,41.784265080977676,92.81368109581103",2166,457,CpG:,664,2,3,15.5146;6.40499,5.30075;6.2781;7.22904,10359448,10361614
chrX,58019185,58019416,6.935582897789246,14.07337229296716,0.4928159898999575,0.4,both,both,False,3,3,"8.239581593441262,9.079952216987959,3.4872148829385154","7.112802578180353,12.229828380468785,22.877485920252344",2073,231,CpG:,1027,1,1,8.35718,5.47421,58017715,58019788
chrX,58018705,58018950,6.935582897789246,14.07337229296716,0.4928159898999575,0.4,both,both,False,3,3,"8.239581593441262,9.079952216987959,3.4872148829385154","7.112802578180353,12.229828380468785,22.877485920252344",2073,245,CpG:,1027,1,1,8.35718,5.47421,58017715,58019788
chr12,70111228,70112213,18.289304828094654,37.17071962592404,0.4920352635664097,0.1,both,both,False,3,3,"13.338143219377505,28.605424058074444,12.924347206832016","37.82160262007578,32.056356827479,41.634199430217336",3909,985,CpG:,1119,2,1,6.84807;4.74669,4.52993,70109298,70113207
chr6,128362433,128363264,13.659290476409018,27.854115170774104,0.4903868025483362,0.2,both,both,False,3,3,"20.013000821448585,8.549534477791152,12.415336129987315","18.43996370348548,23.176863756963463,41.94551805187337",2081,831,CpG:,1564,2,3,6.53068;5.58487,4.04915;4.69212;4.59859,128361762,128363843
chr11,69834023,69834340,6.571050136153762,13.401398356755571,0.4903257079020661,0.2,both,both,False,3,2,"12.072757356489026,1.0745332047745988,6.565859847197662","0.0,25.928084994651176,14.276110075615549",1850,317,CpG:,1117,1,1,5.37549,4.86679,69833909,69835759
chr19,47343537,47343772,10.509583331081602,21.46593099762996,0.4895936417685289,0.7,both,both,False,3,3,"12.868483676115671,10.053325287898382,8.606941029230754","41.59424923419952,15.45218652566274,7.351357233027617",2400,235,CpG:,946,2,2,6.36569;5.25062,4.26054;6.49348,47342763,47345163
chr17,15830543,15831266,9.903519325359676,20.252701001649736,0.488997458884766,0.1,both,both,False,3,3,"10.238527681830254,11.592622222177987,7.879408072070785","13.531919512104073,22.530932746267144,24.695250746577994",3802,723,CpG:,705,2,2,12.8147;2.28489,3.84987;5.88997,15829045,15832847
chr8,109948109,109948586,8.32098411813957,17.06391796244382,0.4876362003411715,0.7,both,both,False,3,3,"13.981071496059306,0.44201411799440177,10.539866740365005","27.615227810961184,0.2697133367647589,23.306812739605512",3373,477,CpG:,1423,2,1,12.6723;7.66091,7.7449,109947017,109950390
chr9,65398450,65398657,8.781004773104952,18.05246552121088,0.4864158174287963,0.4,both,both,False,3,3,"8.327231008987958,14.201728213384802,3.814055096942091","29.35572413016283,7.313211793153929,17.48846064031588",2443,207,CpG:,1083,1,1,4.55694,3.47315,65396047,65398490
chr12,57545269,57546149,4.781002867763336,9.857540871821293,0.4850096925725443,0.7,both,both,False,3,3,"3.9604784034442715,7.148676535736345,3.2338536641093913","10.141839627139737,1.6315457335893382,17.799237254734805",3038,880,CpG:,1024,1,2,6.23795,4.01239;4.03614,57544310,57547348
chr14,104473079,104473450,5.8841814997746384,12.15369779909574,0.4841474255030789,0.7,both,both,False,3,3,"13.915687932527982,1.2041994623037484,2.5326571044921873","23.804778217022236,10.971086144080529,1.6852290361844577",1625,371,CpG:,1382,2,1,5.29013;3.15675,4.84291,104471967,104473592
chr11,3628951,3629564,7.7407841418661505,16.077630812063294,0.4814629862042933,0.6666666666666666,both,both,False,2,2,"20.648958043138016,0.0,2.5733943824604344","19.03012634517468,0.0,29.202766091015206",699,613,CpG:,612,1,1,5.77521,5.63706,3628678,3629377
chr2,127831452,127831991,31.33243399275833,65.43244190657758,0.4788516686797935,0.1,both,both,False,3,3,"30.0503119256549,23.325637518603084,40.62135253401701","86.40099722047448,51.15552606308707,58.74080243617117",1497,539,CpG:,1560,2,2,7.73349;7.25595,4.95197;10.0162,127831580,127833077
chr7,87246447,87246851,11.503436330274493,24.0514680375648,0.4782841659522754,0.1,both,both,False,3,3,"10.302631134544896,4.470680918833683,19.7369969374449","28.65469343606565,20.124583240730384,23.375127435898367",1327,404,CpG:,1250,1,1,7.35028,4.72852,87246358,87247685
chr19,7268378,7269070,20.565458095268376,43.05281599019148,0.4776797434099016,0.1,both,both,False,3,3,"21.41641902923584,23.738635627955457,16.541319628613827","45.07385366931772,48.92077966519666,35.163814636060074",3470,692,CpG:,640,2,2,12.9571;6.64287,9.87419;5.87517,7265960,7269430
chr2,165112049,165112596,15.669882034934687,32.82930641972609,0.4773138315684657,0.1,both,both,False,3,3,"17.494083609816204,19.52789831802984,9.987664176958024","41.18415857665742,31.478467043205228,25.825293639315618",1115,547,CpG:,1844,2,3,9.61797;11.4144,6.77951;4.74883;4.86357,165111608,165112723
chr7,30717057,30717302,14.444638366391771,30.31454869354293,0.4764919482198496,0.2,both,both,False,3,3,"16.557487871742598,11.789499047028757,14.986928180403954","40.02724311908666,15.584993290640142,35.331409670902",2192,245,CpG:,819,2,1,5.16632;5.67225,8.94475,30715883,30718075
chr8,40898981,40899274,4.916374299823854,10.33023574867764,0.4759208230512254,0.2,both,both,False,3,2,"7.747123940110667,4.695088777763043,2.3069101815978534","0.0,13.079896102080474,17.910811143952447",2072,293,CpG:,897,1,2,8.55175,6.60243;4.59062,40898092,40900164
chr4,127168784,127169662,10.231328432312218,21.568397211931977,0.4743666546836445,0.1,both,both,False,3,3,"12.015713355029643,9.182402550546746,9.495869391360264","21.513992601078048,13.981769377596466,29.20942965712142",2470,878,CpG:,1555,1,1,3.4226,6.1858,127168302,127170772
chr11,73160238,73160574,18.24994744258399,38.5653222008687,0.4732217028429988,0.4,both,both,False,3,3,"22.40281369367802,11.831857774822849,20.5151708592511","54.18810204783967,49.13744841895247,12.370416135813949",1835,336,CpG:,1143,1,1,5.96193,7.17258,73159737,73161572
chr11,53457053,53457547,17.39193469935752,36.918851897369,0.4710854700385996,0.1,both,both,False,3,3,"21.696490934398227,17.23093150403726,13.248381659637076","28.263949006255594,39.972167128493076,42.52043955735835",1379,494,CpG:,992,1,3,4.74999,3.65852;5.7728;2.06063,53456581,53457960
chr9,71215304,71216666,4.16099163285759,8.85040498147096,0.4701470318667861,0.8,both,both,False,2,3,"3.9988718076906893,0.0,8.484103090882082","22.954122483399793,1.0618465250829672,2.5352459359301216",1082,1362,CpG:,1128,1,2,2.4803,2.85169;5.00081,71215101,71216183
chr7,122288861,122289880,12.950397412517388,27.5773202847819,0.4696031840216127,0.7,both,both,False,3,3,"20.521913419668923,10.98367526354613,7.345603554337113","4.826686961883648,48.502102611040826,29.403171281421226",1188,1019,CpG:,1517,1,2,3.60771,5.48628;4.96819,122289061,122290249
chr11,11113908,11114582,10.36796868607192,22.119575978316902,0.468723663429864,0.2,both,both,False,3,3,"14.212963042824178,6.754644738251449,10.13629827714013","34.56248192637867,13.488783082850059,18.30746292572199",4088,674,CpG:,669,2,1,10.7396;4.83911,3.97773,11113082,11117170
chr5,106451842,106452109,7.491568195103295,16.034212793841387,0.4672239474070561,0.4,both,both,False,3,3,"4.772557219130094,16.225412892122737,1.476734474057057","20.407488441076435,16.01551522817768,11.67963471227005",2440,267,CpG:,1397,1,1,4.11036,5.65266,106451362,106453802
chr3,54794247,54794472,3.3066829317526967,7.147284352390058,0.4626488563655563,1.0,both,both,False,3,2,"6.982216112721208,1.497483223815728,1.440349458721155","0.0,21.081129872038797,0.3607231851313756",643,225,CpG:,1003,2,2,8.49072;4.96061,3.25313;4.53339,54793931,54794574
chr10,117667882,117668099,7.680118046943463,16.670246213410895,0.4607081352382758,0.7,both,both,False,3,3,"9.243073015494769,8.212337044996206,5.584944080339412","23.370460475870054,25.203930379631643,1.4363477847309905",1997,217,CpG:,1482,1,1,8.1563,4.82079,117667575,117669572
chr7,139187769,139188689,19.71519243689012,42.80336356783025,0.4605991397299318,0.2,both,both,False,3,3,"31.668004498695932,8.16170000466331,19.31587280731111","59.751809314069455,46.4306756396102,22.227605749811122",846,920,CpG:,1646,2,1,7.62601;6.15499,5.1459,139188417,139189263
chr15,76009062,76009905,8.380175430147721,18.27420956409373,0.4585793656768385,0.4,both,both,False,3,3,"17.426044984452414,2.1633218902879054,5.551159415702843","24.37600139783974,13.65217295528951,16.794454339151944",1677,843,CpG:,1164,2,1,10.5315;2.99498,6.7814,76008572,76010249
chr11,76027028,76028044,13.01448451675084,28.594761109625164,0.4551352769430931,1.0,both,both,False,3,3,"16.992252054956033,16.181896768469922,5.869304726826563","13.747397673280933,14.47426993420068,57.56261572139388",1106,1016,CpG:,1165,1,1,5.75465,3.00074,76027000,76028106
chr7,141099954,141100625,8.781349006643861,19.35013388578223,0.453813346123464,0.4,both,both,False,3,2,"4.814111987118999,0.8764924279806685,20.653442604831916","0.0,38.507569328187,19.54283232915969",567,671,CpG:,1661,1,1,4.04903,6.16273,141100084,141100651
chr19,37434266,37435575,9.009104532618563,19.887185147174183,0.453010542515047,0.2,both,both,False,3,3,"13.109132664957254,3.8016144888190944,10.116566444079337","23.80764002942615,24.103546088611107,11.750369323485303",2474,1309,CpG:,870,2,2,5.79265;5.93704,4.41532;3.46198,37433523,37435997
chr7,140047766,140049321,6.526672837610104,14.414850696085622,0.4527742239732274,0.2,both,both,False,3,3,"10.08232243898286,1.133964254742577,8.363731819104878","22.949948559110126,9.359743634481278,10.934859894665461",5040,1555,CpG:,1653,1,3,5.65441,3.25313;4.36387;3.44713,140044753,140049793
