chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr7,127717034,127717466,7.602115863477511,16.700572609499446,0.45520091084501824,0.2,both,both,False,3,2,"10.023979994186796,9.253849897102365,3.5285176991433764","11.440451412265244,21.96069380673365",2669,432,CpG:,1559,3,2,3.52898;5.62735;3.36734,9.87696;4.97107,127716027,127718696
chr7,127745854,127746160,254.84591369373243,159.72779534070412,1.5955013537258091,0.2,both,both,False,3,2,"262.02393485490995,224.88306574061713,277.6307404856702","152.678606220089,166.77698446131922",4611,306,CpG:,1559,3,2,48.3739;48.1816;37.9433,44.0549;35.7579,127743757,127748368
chr7,127746480,127747131,254.84591369373243,159.72779534070412,1.5955013537258091,0.2,both,both,False,3,2,"262.02393485490995,224.88306574061713,277.6307404856702","152.678606220089,166.77698446131922",4611,651,CpG:,1559,2,2,48.1816;37.9433,44.0549;35.7579,127743757,127748368
chr7,127752084,127752380,10.93384991794712,12.321572486675475,0.8873745562728267,0.5,both,both,False,3,1,"6.466500076199145,13.061661905755487,13.273387771886725","0.0,24.64314497335095",1851,296,CpG:,1559,2,1,3.20373;4.74515,4.82105,127751576,127753427
chr7,127769765,127770211,88.75696015814042,76.8690687456985,1.154651169923366,0.8,both,both,False,3,2,"76.54087703692548,80.56743524548533,109.16256819201041","68.10039110017905,85.63774639121795",5349,446,CpG:,1559,3,2,17.3635;25.5971;19.3882,18.4693;13.1107,127766601,127771950
chr7,127776587,127777720,47.62640261570163,79.77382420609388,0.5970179202223012,0.2,both,both,False,3,2,"41.11952290004488,45.9148009458778,55.84488400118221","86.80373849215408,72.74390992003369",3182,1133,CpG:,1559,3,2,11.0461;11.8855;11.9789,16.8817;12.0445,127775911,127779093
chr7,127824263,127824550,28.998244749501268,7.130990951496346,4.066509822651838,0.2,both,both,False,3,2,"22.78972901735235,22.36589668765111,41.839108543500345","0.15396389620245413,14.108018006790239",2559,287,CpG:,1560,3,1,4.09002;9.67815;6.7745,6.66339,127823829,127826388
chr7,127841412,127842351,100.167211479508,82.37878845786256,1.2159345063777476,0.8,both,both,False,3,2,"84.77168127660447,85.5773106470518,130.1526425148677","74.16181815844469,90.59575875728041",3605,939,CpG:,1560,3,2,17.3382;21.7902;15.0227,23.4046;19.7011,127839437,127843042
chr7,127875449,127877185,45.91067095020921,46.22177034330578,0.9932694184842787,1.0,both,both,False,3,2,"52.24182096490719,46.077621981961734,39.4125699037587","20.01967156770967,72.42386911890189",3857,1736,CpG:,1560,3,2,10.6443;9.81992;9.24443,6.06366;11.1281,127875031,127878888
chr7,127895403,127895688,93.50462953117665,60.813836480694256,1.5375551838578758,0.4,both,both,False,3,2,"68.8153130633621,82.9849832146256,128.7135923155423","76.86838573011859,44.75928723126992",1566,285,CpG:,1560,3,2,20.2927;25.6113;16.9979,11.41;9.25102,127895232,127896798
chr7,127904064,127904271,38.04707183219986,21.64202915369494,1.7580177700529571,0.2,both,both,False,3,2,"30.918056946760572,46.82679051934173,36.396368030497285","16.894852363481036,26.38920594390884",2027,207,CpG:,1560,3,2,6.17674;18.3034;8.4196,4.89072;5.47695,127903227,127905254
chr7,127935406,127935994,33.52308133076218,43.89859677542926,0.7636481298537903,0.8,both,both,False,3,2,"39.21742823151669,29.183466801272996,32.168348959496846","57.37925332860025,30.41794022225827",3954,588,CpG:,1561,3,2,10.2479;15.4571;11.7823,10.1443;16.5724,127932879,127936833
chr7,127944686,127944904,9.219148127927937,3.2437202607209144,2.842152647860882,1.0,both,exo_only,False,3,1,"3.9803547296707045,16.46248303752682,7.214606616586288","0.0,6.487440521441829",3179,218,CpG:,1561,1,0,3.14808,,127942543,127945722
chr7,127967107,127968299,165.54699429318327,150.73022488429146,1.0982999223962278,0.8,both,both,False,3,2,"158.32726398877617,125.29528608194659,213.0184328088271","123.27495439651969,178.18549537206323",2319,1192,CpG:,1561,3,2,13.5674;26.2609;17.4782,13.9284;18.043,127966350,127968669
chr7,128237256,128238563,154.89921599234722,98.8705719060845,1.5666867603383885,0.4,both,both,False,3,2,"154.91082932063225,111.30199345492605,198.48482520148343","121.98504953010753,75.7560942820615",3803,1307,CpG:,1563,3,2,14.9219;28.0047;20.7915,22.4314;14.1298,128236458,128240261
