chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,peak_width_exo,peak_width_endo,significant
chr1,3671654,3672156,66.74665203805284,0.0,inf,1.0,exo_only,1190.5,0.0,False
chr1,4491701,4493673,15.004339438046236,20.781863135721533,0.7219920244906038,0.6666666666666666,exo_only,236.5,0.0,False
chr1,4571641,4572075,25.7647519777194,0.0,inf,1.0,exo_only,371.3333333333333,0.0,False
chr1,4807559,4808103,153.92469567926705,8.595756947696856,17.907055378119967,0.5,exo_only,1788.6666666666667,0.0,False
chr1,6359082,6359442,13.443360875167285,0.0,inf,1.0,exo_only,253.5,0.0,False
chr1,9797821,9798652,108.48749182171628,6.197340299421742,17.50549212729838,0.6666666666666666,exo_only,2074.5,0.0,False
chr1,9848165,9848530,42.54971233443671,11.198220016658782,3.799685331341819,1.0,exo_only,1144.0,0.0,False
chr1,10993486,10994005,99.03432145091118,0.0,inf,1.0,exo_only,2234.0,0.0,False
chr1,14755151,14755803,50.90058168515034,0.0,inf,1.0,exo_only,775.5,0.0,False
chr1,16092956,16093371,88.87271363907041,18.338468147356377,4.846245222062458,1.0,exo_only,1024.3333333333333,0.0,False
chr1,16519743,16520093,147.5673841138993,13.561911028733874,10.88101697476451,0.5,exo_only,1834.6666666666667,0.0,False
chr1,17091517,17091971,65.9621335573893,0.0,inf,1.0,exo_only,893.5,0.0,False
chr1,17145467,17145795,46.95622696786211,0.0,inf,1.0,exo_only,883.0,0.0,False
chr1,23921719,23922554,159.51269217014217,39.94776071025622,3.9930321333177696,0.6666666666666666,exo_only,1882.5,0.0,False
chr1,34472754,34472966,182.9971856820576,0.0,inf,1.0,exo_only,2422.333333333333,0.0,False
chr1,34678070,34678419,63.13997763557611,13.063520884530144,4.833304757092449,0.6666666666666666,exo_only,1031.0,0.0,False
chr1,36103537,36104186,174.95576073852922,0.0,inf,1.0,exo_only,2798.0,0.0,False
chr1,37029247,37029486,90.89294155176044,53.97345332819099,1.684030499198871,0.6666666666666666,exo_only,1659.5,0.0,False
chr1,37719313,37720128,43.13890788687719,2.926532312447801,14.740622443630247,0.6666666666666666,exo_only,1157.5,0.0,False
chr1,38835801,38836776,168.6039611972779,15.383922800764992,10.959750863342462,1.0,exo_only,2293.0,0.0,False
chr1,38897864,38898202,77.75497573024877,3.939376382870078,19.737889496509467,0.5,exo_only,740.0,0.0,False
chr1,40266556,40266876,146.07193921634902,0.0,inf,1.0,exo_only,2271.333333333333,0.0,False
chr1,42696574,42698657,608.7875182556621,139.07193731868236,4.377500809963047,1.0,exo_only,3128.0,0.0,False
chr1,43445846,43446568,150.55515875886002,9.869254886022151,15.254967117334422,0.6666666666666666,exo_only,3202.5,0.0,False
chr1,52500031,52500252,115.9902028539143,0.0,inf,1.0,exo_only,1892.5,0.0,False
chr1,52500508,52500827,115.9902028539143,10.599800236188797,10.94267818915228,0.6666666666666666,exo_only,1892.5,0.0,False
chr1,52630541,52630942,84.14266468228114,10.882541359311295,7.731894775689244,0.6666666666666666,exo_only,1892.5,0.0,False
chr1,58795582,58795852,58.78790454905063,10.221260530225392,5.751531758260963,0.6666666666666666,exo_only,727.5,0.0,False
chr1,60042646,60043499,46.943435122699576,0.0,inf,1.0,exo_only,1004.0,0.0,False
chr1,63248289,63248615,63.76610108031097,7.5791063619660255,8.413406282343027,1.0,exo_only,693.0,0.0,False
chr1,63445715,63446529,77.6864625040518,0.0,inf,1.0,exo_only,1275.0,0.0,False
chr1,64956498,64956870,71.24394245021364,8.288737229542528,8.595270965556443,0.6666666666666666,exo_only,1461.0,0.0,False
chr1,64994405,64994627,11.230571047550304,7.598396957750637,1.4780184702109724,0.6666666666666666,exo_only,339.5,0.0,False
chr1,66175311,66175645,319.32556415731057,54.24227288459813,5.887024034495829,0.5,exo_only,2545.6666666666665,0.0,False
chr1,72536961,72537217,149.44512899959716,29.477871879340267,5.069739417123142,0.6666666666666666,exo_only,2608.0,0.0,False
chr1,72824693,72824937,160.43492480008464,17.522877261402094,9.155740944067276,0.6666666666666666,exo_only,3208.5,0.0,False
chr1,72825362,72825653,160.43492480008464,0.0,inf,1.0,exo_only,3208.5,0.0,False
chr1,74236580,74237193,45.76410616518074,0.0,inf,1.0,exo_only,781.0,0.0,False
chr1,74748732,74749045,53.52865078200304,48.75729895892578,1.0978592318474565,0.5,exo_only,620.0,0.0,False
chr1,74800537,74800744,34.41075923689596,16.018245533452085,2.1482227354446173,1.0,exo_only,970.0,0.0,False
chr1,74881947,74882612,38.03890159900855,0.0,inf,1.0,exo_only,1202.0,0.0,False
chr1,75360355,75360970,28.19818144443747,0.0,inf,1.0,exo_only,599.5,0.0,False
chr1,75381924,75382387,114.89789046295498,0.0,inf,1.0,exo_only,2351.0,0.0,False
chr1,75387985,75389104,60.51707720561175,0.0,inf,1.0,exo_only,1021.0,0.0,False
chr1,75475043,75475252,82.04329153463078,12.184005486364017,6.733687999931653,0.6666666666666666,exo_only,1202.0,0.0,False
chr1,75521431,75521985,90.65862796792908,9.508832629756778,9.534149090417632,1.0,exo_only,787.6666666666666,0.0,False
chr1,78196631,78197287,81.50227176013135,4.668604255870572,17.457524196368905,0.6666666666666666,exo_only,1359.5,0.0,False
chr1,78215957,78216242,40.525796923426455,0.0,inf,1.0,exo_only,516.0,0.0,False
chr1,86018289,86018836,66.04861330113489,8.194904375664912,8.05971738941443,0.6666666666666666,exo_only,1398.5,0.0,False
chr1,86303140,86303984,76.01917283071388,51.94855130105111,1.4633550104250113,0.5,exo_only,1176.6666666666667,0.0,False
chr1,86587037,86587467,63.17716284639145,17.087112152639058,3.697357533679786,1.0,exo_only,713.3333333333334,0.0,False
chr1,86669612,86670874,151.07155408503817,13.82807941920519,10.924984555354936,0.5,exo_only,1207.6666666666667,0.0,False
chr1,87153912,87155085,23.27204026021656,0.0,inf,1.0,exo_only,256.75,0.0,False
chr1,87264206,87264956,84.55693751427567,8.617548235943444,9.812180355613458,0.6666666666666666,exo_only,1916.0,0.0,False
chr1,87475331,87475685,85.67178874514327,6.987319747342617,12.261037399601692,0.6666666666666666,exo_only,1374.5,0.0,False
chr1,89922851,89923131,50.36591575234724,0.0,inf,1.0,exo_only,727.5,0.0,False
chr1,95667365,95667768,183.69337526567165,7.148138963645484,25.6980699731654,0.5,exo_only,1627.6666666666667,0.0,False
chr1,104993908,104994456,53.46455983672157,3.194087631860974,16.738601440803762,0.5,exo_only,891.0,0.0,False
chr1,105355962,105356898,58.02880135489769,6.163759825023733,9.414513706278983,0.6666666666666666,exo_only,1555.0,0.0,False
chr1,105993773,105994038,125.04409042742128,7.775819849733232,16.081145505410753,0.6666666666666666,exo_only,1733.5,0.0,False
chr1,106712493,106712947,287.4997803249012,78.52086038955127,3.6614446008179327,1.0,exo_only,3749.3333333333335,0.0,False
chr1,112416534,112416951,11.768574475575198,0.0,inf,1.0,exo_only,384.5,0.0,False
chr1,118837394,118838033,90.4432408656575,0.0,inf,1.0,exo_only,2304.0,0.0,False
chr1,119189576,119189828,45.88075479362229,0.0,inf,1.0,exo_only,775.5,0.0,False
chr1,120606906,120607285,61.24320042498675,49.77190392454833,1.2304773495871952,0.6666666666666666,exo_only,1129.5,0.0,False
chr1,121567592,121568081,54.97769545856792,7.56943023006805,7.263122030001677,1.0,exo_only,903.3333333333334,0.0,False
chr1,124045451,124046133,15.809744370623088,0.0,inf,1.0,exo_only,413.5,0.0,False
chr1,127677228,127678137,37.78420648243154,0.0,inf,1.0,exo_only,851.5,0.0,False
chr1,131244662,131245555,207.23214133731028,26.45802888510944,7.832486019166016,0.5,exo_only,2871.0,0.0,False
chr1,131962972,131963459,63.50740932933079,90.63485507269036,0.7006952157467126,0.6666666666666666,exo_only,1473.5,0.0,False
chr1,132190087,132191155,106.16892407734164,0.0,inf,1.0,exo_only,979.75,0.0,False
chr1,132360629,132361042,110.69783511493397,0.0,inf,1.0,exo_only,1810.0,0.0,False
chr1,133274094,133274355,53.8704480951661,0.0,inf,1.0,exo_only,1010.0,0.0,False
chr1,133363428,133364312,139.30854301189424,20.178416026489195,6.903839371188358,0.5,exo_only,1711.3333333333333,0.0,False
chr1,133423057,133424444,64.49174019088379,31.149552083780986,2.070390611634621,1.0,exo_only,674.0,0.0,False
chr1,134298895,134299450,26.60253141544769,23.897188046919428,1.113207602635784,0.6666666666666666,exo_only,650.0,0.0,False
chr1,134361776,134362168,135.93543451602022,36.1206519475346,3.763371566866153,1.0,exo_only,1811.0,0.0,False
chr1,134513328,134513584,82.45715026129285,32.43593919632965,2.542153928769957,1.0,exo_only,1554.0,0.0,False
chr1,134560080,134561744,99.65337062140644,15.152480070943204,6.576703625732159,0.4,exo_only,1261.75,0.0,False
chr1,134987516,134988073,47.64497475718169,6.884759163231766,6.9203546017456805,1.0,exo_only,709.5,0.0,False
chr1,135283531,135284122,185.21480726976043,22.085108510177548,8.38641146745588,0.5,exo_only,2078.6666666666665,0.0,False
chr1,135584707,135585354,311.9150891369814,0.0,inf,1.0,exo_only,5373.0,0.0,False
chr1,136466216,136466630,87.09161325103632,30.11089625521636,2.8923620377440185,1.0,exo_only,843.0,0.0,False
chr1,136952915,136953134,48.8976804339683,45.9512850304036,1.064119978399194,0.5,exo_only,630.6666666666666,0.0,False
chr1,138841498,138842069,143.1472720864995,0.0,inf,1.0,exo_only,2109.5,0.0,False
chr1,150993278,150993599,52.724831294011146,9.663804475870943,5.455908325303668,0.6666666666666666,exo_only,1061.0,0.0,False
chr1,152386313,152386744,79.5143024661049,0.0,inf,1.0,exo_only,1524.0,0.0,False
chr1,152954930,152956251,522.2987631786724,65.56092541623502,7.966616698325832,1.0,exo_only,4500.666666666667,0.0,False
chr1,153425155,153425591,57.799562959127,17.28160564419848,3.344571340715126,0.6666666666666666,exo_only,1635.5,0.0,False
chr1,160792029,160793170,45.16209624826956,23.11455216064228,1.9538382545506632,1.0,exo_only,628.6666666666666,0.0,False
chr1,161969118,161969514,126.90603781420891,44.874650647041086,2.828011716734708,1.0,exo_only,1037.6666666666667,0.0,False
chr1,165845013,165845260,97.62558586247056,48.86944258083216,1.9976815921522664,1.0,exo_only,1623.0,0.0,False
chr1,166253979,166254247,33.64844209759483,0.0,inf,1.0,exo_only,658.5,0.0,False
chr1,166308841,166309482,149.09650082623705,0.0,inf,1.0,exo_only,1648.0,0.0,False
chr1,167688274,167689255,63.9165514719023,0.0,inf,1.0,exo_only,1418.0,0.0,False
chr1,170867512,170867858,31.797941585402924,18.82836951120036,1.6888313970302846,0.6666666666666666,exo_only,844.0,0.0,False
chr1,171102494,171102718,203.1228758714052,51.11101917700105,3.974150371918361,1.0,exo_only,2333.333333333333,0.0,False
chr1,171270155,171270714,119.87551432254338,28.408699126195685,4.219676296687801,1.0,exo_only,1632.6666666666667,0.0,False
chr1,172082539,172083159,108.24346497912198,11.235748308779842,9.633845650897888,0.5,exo_only,942.6666666666666,0.0,False
chr1,172340865,172341194,438.548449447828,144.18723751067984,3.04152057435281,1.0,exo_only,2451.333333333333,0.0,False
chr1,172481968,172482213,66.5839588722835,3.2766889598866094,20.320500263347444,0.6666666666666666,exo_only,1867.0,0.0,False
chr1,181150891,181151345,71.56532015018239,2.925026788933057,24.46655204012228,0.6666666666666666,exo_only,834.5,0.0,False
chr1,182763892,182764150,146.27479511892705,17.592996697347274,8.314376318900964,0.6666666666666666,exo_only,2654.5,0.0,False
chr1,184718485,184718804,52.12512805298815,0.0,inf,1.0,exo_only,667.5,0.0,False
chr1,184727715,184727970,65.48069426696024,18.20437760197964,3.5969751726002177,0.6666666666666666,exo_only,904.5,0.0,False
chr1,186967389,186968306,34.64888334773209,0.0,inf,1.0,exo_only,720.5,0.0,False
chr1,187608997,187609682,8.566369250655475,0.0,inf,1.0,exo_only,272.0,0.0,False
chr1,191062647,191063355,101.22242164192,43.592107534357446,2.322035509802796,1.0,exo_only,1880.5,0.0,False
chr1,191097856,191098676,100.37315756064062,2.4387052037352084,41.15838085181657,0.5,exo_only,1844.3333333333333,0.0,False
chr1,191717734,191719135,86.19408720622567,8.684659401359818,9.92486673602072,0.5,exo_only,1211.6666666666667,0.0,False
chr1,191821249,191821971,121.2739853077756,23.609431794537112,5.136675306850743,1.0,exo_only,1208.6666666666667,0.0,False
chr10,4266346,4266776,122.8008288792348,12.536394482341514,9.795546004252603,0.5,exo_only,1181.3333333333333,0.0,False
chr10,4712270,4712922,27.80861966199394,26.33788755559669,1.0558409289011002,0.6666666666666666,exo_only,880.0,0.0,False
chr10,7390665,7393815,20.72864874143325,15.862073699994893,1.3068057262550687,0.6666666666666666,exo_only,787.5,0.0,False
chr10,7589694,7590651,115.10608534409096,0.0,inf,1.0,exo_only,1619.0,0.0,False
chr10,7867339,7867750,85.51853372958215,0.0,inf,1.0,exo_only,1231.0,0.0,False
chr10,12964008,12964687,61.69073463977312,28.17359293768332,2.1896651512011904,1.0,exo_only,862.0,0.0,False
chr10,13473745,13474522,75.621738223899,0.0,inf,1.0,exo_only,970.3333333333334,0.0,False
chr10,14544965,14545639,161.16226340067257,21.57094410449412,7.471266098505898,0.5,exo_only,1603.3333333333333,0.0,False
chr10,18531466,18531761,66.88085832470837,8.978343984995712,7.449130756905424,0.5,exo_only,802.3333333333334,0.0,False
chr10,18844886,18845426,30.56787935140406,0.0,inf,1.0,exo_only,855.0,0.0,False
chr10,21882249,21882569,169.91231782479394,32.95565721085993,5.155786053291101,1.0,exo_only,1243.0,0.0,False
chr10,22273321,22274267,15.887738653059612,3.9162687293368186,4.056856092137999,0.6666666666666666,exo_only,304.5,0.0,False
chr10,26373691,26375527,325.36052079080565,26.98863498638613,12.055464122395486,0.5,exo_only,3512.6666666666665,0.0,False
chr10,28074518,28075101,272.1436938039257,35.14723748822863,7.742961133007137,1.0,exo_only,2504.333333333333,0.0,False
chr10,29535491,29535850,84.94204168528267,0.0,inf,1.0,exo_only,2653.0,0.0,False
chr10,30600366,30600787,124.53208506212826,42.17420128166305,2.952802454525052,1.0,exo_only,1095.0,0.0,False
chr10,31445574,31445999,37.07848231067794,24.254219942683893,1.5287435505367548,0.6666666666666666,exo_only,548.0,0.0,False
chr10,31608595,31609655,343.56981166242,41.14894183935909,8.349420332694788,0.5,exo_only,3469.6666666666665,0.0,False
chr10,33950923,33951152,109.14788630464676,30.41324548909266,3.588827320115879,1.0,exo_only,1253.0,0.0,False
chr10,34206827,34207451,135.78192620839422,38.398341701185736,3.5361403694212474,1.0,exo_only,1529.3333333333333,0.0,False
chr10,40683153,40683657,141.43254648303915,8.528127414690157,16.5842440673921,0.5,exo_only,1371.0,0.0,False
chr10,42196982,42197868,16.11022458848251,16.865725733956438,0.9552049430074124,0.6666666666666666,exo_only,285.0,0.0,False
chr10,42579588,42579891,298.52457999387053,0.0,inf,1.0,exo_only,4554.0,0.0,False
chr10,43510330,43510534,82.86455606170567,0.0,inf,1.0,exo_only,1897.0,0.0,False
chr10,45289301,45289796,94.3310807790022,0.0,inf,1.0,exo_only,1085.6666666666667,0.0,False
chr10,49783017,49783368,77.79597373330074,20.605862856008496,3.7754290745760297,0.5,exo_only,1219.0,0.0,False
chr10,50894242,50895332,37.920502138142446,20.17617281399861,1.8794695350662576,1.0,exo_only,922.0,0.0,False
chr10,52022400,52022994,89.64410981274342,23.03090612316717,3.8923396818750833,1.0,exo_only,961.3333333333334,0.0,False
chr10,52027445,52028039,16.660509921113025,0.0,inf,1.0,exo_only,279.0,0.0,False
chr10,54074629,54076165,133.7839238682778,5.5451072596720445,24.12648080610621,0.5,exo_only,1360.0,0.0,False
chr10,59223221,59223431,277.05262318247634,45.4881280296902,6.090657830580399,1.0,exo_only,2047.3333333333333,0.0,False
chr10,60185807,60186648,102.37935890813716,27.950865587707643,3.66283321662718,0.6666666666666666,exo_only,1631.0,0.0,False
chr10,60303323,60303537,171.6828242387953,12.358679478415604,13.891680299552943,1.0,exo_only,2438.0,0.0,False
chr10,60752587,60752945,144.20950383342262,8.19988168561084,17.586778610047702,0.5,exo_only,1256.0,0.0,False
chr10,61089319,61089587,17.14686217588888,29.49512391717465,0.5813456564562685,0.6666666666666666,exo_only,379.5,0.0,False
chr10,61273127,61273655,135.6370316031018,0.0,inf,1.0,exo_only,2274.5,0.0,False
chr10,61595130,61595395,215.3667945360321,5.78607298718484,37.22158275794872,0.5,exo_only,2824.6666666666665,0.0,False
chr10,61783121,61784365,115.55398023992882,17.13123965691152,6.745219993073245,0.6666666666666666,exo_only,2121.0,0.0,False
chr10,62110704,62111095,18.552434939954228,0.0,inf,1.0,exo_only,937.5,0.0,False
chr10,62886788,62887349,99.26404280283089,74.47644910673317,1.3328245907719671,0.6666666666666666,exo_only,1516.5,0.0,False
chr10,63583614,63583875,94.0855203309066,0.0,inf,1.0,exo_only,1435.0,0.0,False
chr10,73099128,73100203,81.03095406513891,45.350504274487896,1.7867707396304122,1.0,exo_only,1723.5,0.0,False
chr10,75893226,75893591,103.14390013666532,23.715511780487645,4.349216710622656,0.6666666666666666,exo_only,1613.5,0.0,False
chr10,76623280,76623496,112.43403984088712,6.613514517016548,17.000649133164334,0.6666666666666666,exo_only,2399.0,0.0,False
chr10,77165549,77166182,64.27535311422233,39.28923499317818,1.6359532865779267,1.0,exo_only,1288.0,0.0,False
chr10,77265782,77266000,41.12109953632092,0.0,inf,1.0,exo_only,831.5,0.0,False
chr10,77622079,77622864,189.3321572653809,85.82282127584074,2.2060817210477586,1.0,exo_only,1809.3333333333333,0.0,False
chr10,78481998,78482372,71.27874708367489,5.340454191384314,13.346944759617632,0.6666666666666666,exo_only,1442.0,0.0,False
chr10,78752389,78752951,49.78863381372927,12.456485677241345,3.9970048618685214,1.0,exo_only,593.6666666666666,0.0,False
chr10,79554454,79555255,60.10967902370121,19.990433983380644,3.006922164555023,1.0,exo_only,852.5,0.0,False
chr10,79613778,79614090,82.1320740737025,52.96966438721615,1.5505492629385904,0.6666666666666666,exo_only,2020.0,0.0,False
chr10,79874255,79874713,14.502655389396908,24.82870841287705,0.5841083292868877,0.6666666666666666,exo_only,245.0,0.0,False
chr10,79926584,79927836,147.4038692158007,4.903556287497178,30.060605114627336,1.0,exo_only,1409.0,0.0,False
chr10,80102314,80102764,96.49644322476748,0.0,inf,1.0,exo_only,1505.5,0.0,False
chr10,80131424,80132234,110.24856833228118,27.330198689102744,4.033946828796386,1.0,exo_only,2156.5,0.0,False
chr10,80186652,80186972,44.44709668902209,3.059246865363404,14.528770852803431,0.6666666666666666,exo_only,662.5,0.0,False
chr10,80292310,80292903,79.18388010534379,8.873390406064733,8.923745770413039,0.6666666666666666,exo_only,1381.5,0.0,False
chr10,80494785,80496182,60.71804523987763,0.0,inf,1.0,exo_only,1146.0,0.0,False
chr10,80583842,80584060,8.644499560710498,6.008870893321344,1.4386229483343644,0.6666666666666666,exo_only,261.0,0.0,False
chr10,80586522,80586986,72.25400906066521,34.390001445289734,2.1010179128841404,1.0,exo_only,1966.5,0.0,False
chr10,80656107,80656330,151.5749093572136,26.272254368426967,5.769391055354991,0.6666666666666666,exo_only,2757.0,0.0,False
